x_mm,y_mm,z_mm,status,reason,theta1_deg,theta2_deg,theta3_deg,fk_x_mm,fk_y_mm,fk_z_mm,roundtrip_error_mm,fk_iterations,fk_max_residual_mm2
-15.0,-15.0,-180.0,ok,ok,72.07628363948614,61.58181955650956,69.77561085948335,-15.00000000008227,-15.000000000081567,-180.00000000102312,1.0296628881549083e-09,4,6.10831193625927e-07
0.0,-15.0,-180.0,ok,ok,72.7965007762252,66.78373895894441,66.78373895894441,0.0,-15.000000000111607,-180.00000000140312,1.407554644368675e-09,4,8.359929779544473e-07
15.0,-15.0,-180.0,ok,ok,72.07628363948614,69.77561085948335,61.58181955650956,15.00000000008227,-15.000000000081567,-180.00000000102312,1.0296628881549083e-09,4,6.10831193625927e-07
30.0,-15.0,-180.0,ok,ok,70.02959656838998,70.81205354209668,54.52176409879314,30.000000000056364,-15.000000000028164,-180.00000000034927,3.549122348309762e-10,4,2.0982406567782164e-07
-30.0,0.0,-180.0,ok,ok,66.83731204373414,58.113929768688806,72.99026260701764,-30.000000000082345,-3.4706851108345926e-13,-180.00000000051324,5.198031283400143e-10,4,3.07656591758132e-07
-15.0,0.0,-180.0,ok,ok,69.0312026463764,64.98422156010216,72.3465614690377,-15.000000000111777,-4.616749690877775e-13,-180.0000000014025,1.4069449498836122e-09,4,8.356437319889665e-07
0.0,0.0,-180.0,ok,ok,69.81018779013972,69.81018779013972,69.81018779013972,1.0879873309039388e-14,1.734723475976807e-18,-180.0,1.087987344733445e-14,5,1.4551915228366852e-11
15.0,0.0,-180.0,ok,ok,69.0312026463764,72.3465614690377,64.98422156010216,15.000000000111777,-4.616749690877775e-13,-180.0000000014025,1.4069449498836122e-09,4,8.356437319889665e-07
30.0,0.0,-180.0,ok,ok,66.83731204373414,72.99026260701764,58.113929768688806,30.000000000082345,-3.4706851108345926e-13,-180.00000000051324,5.198031283400143e-10,4,3.07656591758132e-07
-30.0,15.0,-180.0,ok,ok,61.41143281834231,60.19577138550142,73.7220637038381,-30.000000000056406,15.000000000028264,-180.0000000003524,3.580039443316596e-10,4,2.1167215891182423e-07
-15.0,15.0,-180.0,ok,ok,63.54089183678502,66.65244150097296,73.24369120274805,-15.000000000081528,15.000000000082107,-180.00000000102486,1.0313695091022963e-09,4,6.11864379607141e-07
0.0,15.0,-180.0,ok,ok,64.29396211480054,71.03298710270053,71.03298710270053,8.881784197001252e-16,15.000000000112166,-180.0000000014019,1.406380878735653e-09,4,8.352944860234857e-07
15.0,15.0,-180.0,ok,ok,63.54089183678502,73.24369120274805,66.65244150097296,15.000000000081528,15.000000000082107,-180.00000000102486,1.0313695091022963e-09,4,6.11864379607141e-07
30.0,15.0,-180.0,ok,ok,61.41143281834231,73.7220637038381,60.19577138550142,30.000000000056406,15.000000000028264,-180.0000000003524,3.580039443316596e-10,4,2.1167215891182423e-07
-30.0,30.0,-180.0,ok,ok,53.99451536456055,60.784097592521285,73.24064073786101,-30.000000000015238,30.00000000001523,-180.00000000009462,9.703769748716772e-11,4,5.718902684748173e-08
-15.0,30.0,-180.0,ok,ok,55.895396956652405,66.7163664090608,72.7394105578878,-15.000000000027944,30.000000000056623,-180.00000000035052,3.561667815402978e-10,4,2.1055166143923998e-07
0.0,30.0,-180.0,ok,ok,56.55885830150031,70.6944094476091,70.6944094476091,8.154761588219372e-14,30.000000000082412,-180.00000000051156,5.181581125878566e-10,4,3.0666706152260303e-07
15.0,30.0,-180.0,ok,ok,55.895396956652405,72.7394105578878,66.7163664090608,15.000000000027944,30.000000000056623,-180.00000000035052,3.561667815402978e-10,4,2.1055166143923998e-07
30.0,30.0,-180.0,ok,ok,53.99451536456055,73.24064073786101,60.784097592521285,30.000000000015238,30.00000000001523,-180.00000000009462,9.703769748716772e-11,4,5.718902684748173e-08
