run_id,time,measured_x_est,measured_y_est,measured_z_est,estimator_method,valid
2026-06-06_run02_reverse_grid_3x3_pm40_on_r02,0,0,-1.65436122510606e-24,-263.277315146976,fk_theta_meas_command_echo_no_encoder,True
2026-06-06_run02_reverse_grid_3x3_pm40_on_r02,100,-1.69931265546606e-15,2.11121588593157e-15,-263.277315146976,fk_theta_meas_command_echo_no_encoder,True
2026-06-06_run02_reverse_grid_3x3_pm40_on_r02,200,-3.39862530927776e-15,4.22243177186313e-15,-263.277315146976,fk_theta_meas_command_echo_no_encoder,True
2026-06-06_run02_reverse_grid_3x3_pm40_on_r02,300,-5.09793796805255e-15,6.3336476577947e-15,-263.277315146976,fk_theta_meas_command_echo_no_encoder,True
2026-06-06_run02_reverse_grid_3x3_pm40_on_r02,400,-6.79725062517297e-15,-2.52815808314937e-14,-263.277315146976,fk_theta_meas_command_echo_no_encoder,True
2026-06-06_run02_reverse_grid_3x3_pm40_on_r02,500,-8.49656327898467e-15,1.0556079430485e-14,-263.277315146976,fk_theta_meas_command_echo_no_encoder,True
2026-06-06_run02_reverse_grid_3x3_pm40_on_r02,600,-1.01958759361051e-14,1.26672953172438e-14,-263.277315146976,fk_theta_meas_command_echo_no_encoder,True
2026-06-06_run02_reverse_grid_3x3_pm40_on_r02,700,-1.18951885882624e-14,-1.89479331745261e-14,-263.277315146976,fk_theta_meas_command_echo_no_encoder,True
2026-06-06_run02_reverse_grid_3x3_pm40_on_r02,800,-1.35945012437285e-14,1.68897270874525e-14,-263.277315148522,fk_theta_meas_command_echo_no_encoder,True
2026-06-06_run02_reverse_grid_3x3_pm40_on_r02,900,-1.52938138991946e-14,1.90009429733841e-14,-263.277315148003,fk_theta_meas_command_echo_no_encoder,True
2026-06-06_run02_reverse_grid_3x3_pm40_on_r02,1000,-1.69931265546606e-14,2.11121588593157e-14,-263.277315147484,fk_theta_meas_command_echo_no_encoder,True
2026-06-06_run02_reverse_grid_3x3_pm40_on_r02,1100,-1.87203380935698e-14,2.32455242226692e-14,-263.277315146976,fk_theta_meas_command_echo_no_encoder,True
2026-06-06_run02_reverse_grid_3x3_pm40_on_r02,1200,-2.18145949211925e-14,2.64642139796972e-14,-263.277315146976,fk_theta_meas_command_echo_no_encoder,True
2026-06-06_run02_reverse_grid_3x3_pm40_on_r02,1300,-2.49088517488152e-14,2.96829037367253e-14,-263.277315146976,fk_theta_meas_command_echo_no_encoder,True
2026-06-06_run02_reverse_grid_3x3_pm40_on_r02,1400,-2.80031085764379e-14,3.29015934937534e-14,-263.277315146976,fk_theta_meas_command_echo_no_encoder,True
2026-06-06_run02_reverse_grid_3x3_pm40_on_r02,1500,-3.10973654040606e-14,3.61202832507815e-14,-263.277315146976,fk_theta_meas_command_echo_no_encoder,True
2026-06-06_run02_reverse_grid_3x3_pm40_on_r02,1600,-3.41916222316833e-14,3.93389730078096e-14,-263.277315146976,fk_theta_meas_command_echo_no_encoder,True
2026-06-06_run02_reverse_grid_3x3_pm40_on_r02,1700,-3.7285879059306e-14,4.25576627648376e-14,-263.277315146976,fk_theta_meas_command_echo_no_encoder,True
2026-06-06_run02_reverse_grid_3x3_pm40_on_r02,1800,-4.03801358869287e-14,4.57763525218657e-14,-263.277315146976,fk_theta_meas_command_echo_no_encoder,True
2026-06-06_run02_reverse_grid_3x3_pm40_on_r02,1900,-4.34743927145514e-14,4.89950422788938e-14,-263.277315146976,fk_theta_meas_command_echo_no_encoder,True
2026-06-06_run02_reverse_grid_3x3_pm40_on_r02,2000,-4.65686495421741e-14,5.22137320359219e-14,-263.277315146976,fk_theta_meas_command_echo_no_encoder,True
