time,sim_x,sim_y,sim_z
0,0,0,-263.277315152675
109,-1.32068670885698e-15,1.33760554501575e-15,-263.277315151983
203,-2.45962754034832e-15,2.49113693246052e-15,-263.277315151387
312,-3.7803142492053e-15,3.82874247747627e-15,-263.277315150695
406,-4.91925508069664e-15,4.98227386492104e-15,-263.277315150098
515,-6.23994178955362e-15,6.31987940993679e-15,-263.277315149407
609,-7.37888262104496e-15,7.47341079738157e-15,-263.27731514881
703,-8.5178234525363e-15,8.62694218482634e-15,-263.277315148214
828,-1.00323724305833e-14,1.01608934979178e-14,-263.277315147421
906,-1.13858152619557e-14,1.11594284700677e-14,-263.277315146976
1015,-1.83551955404507e-14,1.3068998412686e-14,-263.277315146976
1109,-2.43654867897951e-14,1.47157835008156e-14,-263.277315146976
1203,-3.03757780391395e-14,1.63625685889451e-14,-263.277315146976
1312,-3.73451583176345e-14,1.82721385315634e-14,-263.277315146976
1406,-4.33554495669788e-14,1.9918923619693e-14,-263.277315146976
1515,-5.03248298454739e-14,2.18284935623113e-14,-263.277315146976
1609,-5.63351210948183e-14,2.34752786504409e-14,-263.277315146976
1703,-6.23454123441626e-14,2.51220637385704e-14,-263.277315146976
1812,-6.72634590341423e-14,2.6628735485678e-14,-263.277315146976
1906,-6.10386387783823e-14,2.58724475802788e-14,-263.277315146976
2015,-5.38204961413839e-14,2.49954754346563e-14,-263.277315146976
2109,-4.75956758856239e-14,2.4239187529257e-14,-263.277315146976
2203,-4.13708556298639e-14,2.34828996238578e-14,-263.277315146976
2312,-3.41527129928656e-14,2.26059274782353e-14,-263.277315146976
2406,-2.79278927371056e-14,2.18496395728361e-14,-263.277315146976
2515,-2.07097501001073e-14,2.09726674272136e-14,-263.277315146976
2609,-1.44849298443473e-14,2.02163795218144e-14,-263.277315146976
2703,-8.68136806511042e-15,1.97149956251345e-14,-263.277315146976
2812,-6.77771315276797e-15,2.20538263672915e-14,-263.277315146976
2906,-5.13602909992217e-15,2.40707996678672e-14,-263.277315146976
3015,-3.23237418757971e-15,2.64096304100242e-14,-263.277315146976
3109,-1.59069013473392e-15,2.84266037105999e-14,-263.277315146976
3203,5.09939181118675e-17,3.04435770111757e-14,-263.277315146976
3312,1.95464883045433e-15,3.27824077533326e-14,-263.277315146976
3406,3.59633288330012e-15,3.47993810539084e-14,-263.277315146976
3515,5.49998779564258e-15,3.71382117960653e-14,-263.277315146976
3609,5.90661350864474e-15,3.92277183805632e-14,-263.277315146976
3703,5.20725894099381e-16,4.16574113354171e-14,-263.277315146976
3812,-5.72461187170323e-15,4.44748212511521e-14,-263.277315146976
3906,-1.11104994862486e-14,4.6904514206006e-14,-263.277315146976
4015,-1.73558372520512e-14,4.9721924121741e-14,-263.277315146976
4109,-2.27417248665966e-14,5.21516170765949e-14,-263.277315146976
4203,-2.8127612481142e-14,5.45813100314489e-14,-263.277315146976
4312,-3.43729502469446e-14,5.73987199471839e-14,-263.277315146976
4406,-3.97588378614899e-14,5.98284129020378e-14,-263.277315146976
4515,-4.47745018009081e-14,6.15291026032165e-14,-263.277315146976
4609,-4.30660233299407e-14,6.02173607234884e-14,-263.277315146976
4703,-3.69474014757788e-14,6.01302088643622e-14,-263.277315146976
4812,-3.35600779772104e-14,5.99105924852305e-14,-263.277315146976
4906,0.00725021727623209,-0.000246241467598766,-263.277852920524
5000,31.071187160303,-1.14368534097354,-263.784921226574
5109,39.5073314286321,-1.49064134218033,-263.306078944551
5203,39.5101448370664,-1.49076015929507,-263.305874381453
5328,39.5104259906261,-1.49077203326211,-263.305853936457
5406,39.5105066603714,-1.49077544018147,-263.30584807041
5515,39.5102864332111,-1.49076613932432,-263.3058640849
5609,39.5111162739349,-1.49080118607977,-263.305803739403
5703,39.5101565558015,-1.49076065421148,-263.305873529305
5812,39.5116384363056,-1.49082323871191,-263.305765766817
5906,39.5101320085897,-1.49075961751091,-263.305875314298
6015,39.5114597258272,-1.49081569121345,-263.305778762512
6109,39.5103323672084,-1.49076807926182,-263.305860744582
6203,39.5113106185944,-1.49080939389973,-263.305789606224
6312,39.5108103307262,-1.49078826516166,-263.305825987191
6406,39.5104978047915,-1.49077506619754,-263.305848714181
6515,39.5115051765987,-1.49081761078056,-263.305775456813
6609,39.5101240861377,-1.49075928292387,-263.305875890377
6703,39.5111686965598,-1.49080340007877,-263.305799926866
6812,39.5107988951809,-1.49078778219461,-263.305826818898
6906,39.510149446067,-1.49076035394734,-263.305874046298
7015,39.5112617379886,-1.49080732953594,-263.305793160594
7109,39.5103923107636,-1.49077061085732,-263.305856385645
7203,39.5111353107548,-1.49080199011404,-263.305802354403
7312,39.5109442209349,-1.49079391975911,-263.305816250853
7406,39.5101543047613,-1.49076055914484,-263.30587369299
7515,39.5111620334507,-1.49080311868152,-263.305800411369
7609,39.510420976253,-1.49077182148701,-263.305854301164
7703,39.5110211436312,-1.49079716847686,-263.305810656644
7828,39.5109949512613,-1.49079606225131,-263.305812561904
7906,39.5101705413138,-1.490761244863,-263.305872512313
8015,39.5110132479002,-1.49079683497404,-263.305811231402
8109,39.5104653084701,-1.49077369377012,-263.305851077419
8203,39.5108579826973,-1.49079027766626,-263.305822521822
8328,39.5109136629063,-1.49079262918739,-263.305818473171
8406,39.5101815697934,-1.49076171062774,-263.305871710353
8515,39.5108994579488,-1.49079202924871,-263.30581950641
8609,39.5105015052478,-1.49077522246775,-263.305848445269
8703,39.5107188282906,-1.49078440072948,-263.305832641212
8812,39.5111753833115,-1.49080368246298,-263.305799440899
8906,39.5101933107545,-1.49076220648281,-263.305870856584
9015,39.5108148769969,-1.4907884571347,-263.305825657029
9109,39.5105521371273,-1.49077736080895,-263.305844763355
9203,39.5105809953296,-1.49077857960191,-263.305842664508
9312,39.5111922930213,-1.49080439661212,-263.305798211249
9406,39.5102527039904,-1.49076471484351,-263.305866537559
9515,39.5107342341027,-1.49078505133973,-263.305831521277
9609,39.5106560790529,-1.49078175061679,-263.305837204558
9703,39.5104482805448,-1.49077297463355,-263.305852315608
9812,39.5111147486742,-1.49080112167415,-263.305803850261
9906,39.5077089389869,-1.49065730445197,-263.306051229176
10000,8.37871096778621,-0.290563453467121,-263.761958801197
10109,0.00219039697279688,-7.43904608632782e-05,-263.27747768109
10203,-0.00027369987648981,9.29532881527555e-06,-263.277294835418
10328,-0.00170657072060935,5.7957928353728e-05,-263.277188495456
10406,-0.000363434644474049,1.23428751176177e-05,-263.277288176009
