time,sim_x,sim_y,sim_z
8531,-40.1620434321932,-39.2123437355955,-263.401385751485
8640,-40.1614949753752,-39.2118143406804,-263.401462032416
8719,-40.1620393479292,-39.2123397932548,-263.401386319235
8828,-40.1616045196357,-39.2119200776938,-263.401446796879
8922,-40.1616002538443,-39.2119159601449,-263.40144738999
9031,-40.1620249168719,-39.2123258637727,-263.401388326441
9125,-40.1613023560347,-39.2116284158909,-263.40148882208
9219,-40.1621304711173,-39.2124277493804,-263.401373645128
9328,-40.1612305711308,-39.2115591258895,-263.401498805929
9422,-40.16239283234,-39.2126809920773,-263.401337154827
9531,-40.1613210206878,-39.2116464318493,-263.401486226169
9625,-40.1612972504688,-39.2116234877765,-263.401489532201
9719,-40.1620610461468,-39.2123607373823,-263.401383301619
9828,-40.1613076952428,-39.2116335695389,-263.401488079533
9922,-40.1343788742548,-39.2120141687639,-263.402809457235
10015,-8.57277125662381,-39.8010095764472,-263.141272208574
10125,-0.00191188227365341,-39.9587703637286,-262.455707864011
10219,0.000344653227605395,-39.9588113641583,-262.455491602649
10328,0.00206738480835695,-39.9588426653061,-262.455326485001
10422,0.000286529495640884,-39.9588103080767,-262.455497173427
10531,0.0019430575452895,-39.9588404063558,-262.455338402027
10625,0.000531380707355257,-39.9588147569072,-262.455473705878
10719,0.000309479921152768,-39.9588107250755,-262.45549497379
10828,0.00231686976762496,-39.9588471983091,-262.455302572249
10922,0.000394122101565038,-39.9588122629839,-262.455486861359
11031,0.00155993341304257,-39.9588334451864,-262.455375123222
11125,0.000708357760133132,-39.958817972492,-262.45545674349
11219,0.000333601259621461,-39.9588111633484,-262.455492661925
11328,0.00211049626758891,-39.9588434486089,-262.455322352751
11422,0.000456584845055994,-39.9588133979011,-262.455480874694
11531,0.00134661801467404,-39.9588295693512,-262.455395568735
11625,0.000825506880210539,-39.9588201010308,-262.455445515302
11719,0.000351429910089081,-39.9588114872858,-262.45549095317
11828,0.00193598057672625,-39.9588402777498,-262.45533907977
11922,0.000507956641886009,-39.9588143313012,-262.455475951026
12031,0.00115974809955297,-39.958826174019,-262.455413479559
12125,0.000926463872521664,-39.9588219353663,-262.455435839051
12234,0.000422512290185541,-39.9588127788187,-262.455484140408
12328,0.00178764228191437,-39.9588375825203,-262.45535329773
12422,0.000552317508574383,-39.9588151373158,-262.455471699312
12531,0.000995592963201336,-39.9588231914032,-262.45542921325
12625,0.00101627365629425,-39.9588235671617,-262.455427231209
12719,0.000378989895094532,-39.9588119880355,-262.455488311734
12844,0.00104447122534256,-39.958824079502,-262.455424528933
12922,0.000593260444027426,-39.9588158812274,-262.455467775187
13031,0.000842480765798259,-39.9588204094327,-262.455443888517
13140,0.00144464545387344,-39.9588313504584,-262.455386173808
13219,0.000391140114594342,-39.9588122087987,-262.455487147219
13328,0.00152123331572892,-39.9588327420079,-262.455378832561
13422,0.00063170987792711,-39.9588165798335,-262.455464090048
13531,0.000697586561340348,-39.9588177767796,-262.455457776119
13625,0.00117934135352162,-39.958826530013,-262.455411601944
13719,0.00040269074123995,-39.9588124186664,-262.455486040171
13828,0.00139769930688497,-39.9588304974581,-262.455390673081
13922,0.000668473399843034,-39.958817247806,-262.455460566495
14031,0.000622743633177791,-39.9588164169193,-262.455464949483
14125,0.00125549863099142,-39.9588279137467,-262.455404302633
14219,0.000413787039352999,-39.9588126202792,-262.455484976668
14328,0.00127840745539278,-39.9588283299881,-262.455402106998
14422,0.000703949177834303,-39.9588178923816,-262.455457166363
14531,0.000586784380596136,-39.9588157635554,-262.455468395945
14625,0.00132922620254979,-39.9588292533352,-262.455397236197
14719,0.000424543462350278,-39.9588128157173,-262.455483945739
14828,0.00116329914573254,-39.9588262385323,-262.455413139921
14922,0.00399817045113041,-39.9587327993288,-262.455905975512
15015,31.4456800114707,-39.3721713074273,-263.684369112046
15125,40.1590425307447,-39.2114136320043,-263.401622559798
15219,40.1614578189128,-39.2113696482606,-263.401504734814
15328,40.1625349812428,-39.2113500326823,-263.401452179126
15422,40.1614608196595,-39.2113695936154,-263.40150458842
15531,40.1623313235248,-39.211353741371,-263.401462115989
15625,40.1617043516096,-39.2113651587922,-263.401492706526
15719,40.1620745626028,-39.2113584170907,-263.401474643807
15828,40.1621755800771,-39.211356577525,-263.401469714793
15922,40.1615816430315,-39.2113673933678,-263.401498693535
16031,40.1627288124395,-39.2113465029448,-263.401442721431
16125,40.1614192779726,-39.2113703501089,-263.40150661519
16219,40.1631984219579,-39.2113379511862,-263.401419807223
