time,sim_x,sim_y,sim_z
15,0,0,-263.277315152675
125,-2.23481591435869e-15,-5.25791947982829e-16,-263.277315152104
218,-4.1242511874074e-15,-9.70325140368312e-16,-263.277315151622
328,-6.35906710176609e-15,-1.49611708835114e-15,-263.277315151051
422,-8.26881888312716e-15,-1.94543020753647e-15,-263.277315150564
531,-1.04833182891735e-14,-2.46644222871945e-15,-263.277315149998
625,-1.23930700705346e-14,-2.91575534790478e-15,-263.277315149511
718,-1.42825053435833e-14,-3.36028854029026e-15,-263.277315149028
828,-1.6517321257942e-14,-3.88608048827309e-15,-263.277315148458
922,-1.8427073039303e-14,-4.33539360745842e-15,-263.27731514797
1031,-2.06415724453494e-14,-4.85640562864141e-15,-263.277315147405
1125,-2.24901352850324e-14,-4.59182800240353e-15,-263.277315146976
1218,-2.38732919481118e-14,8.70386076061368e-16,-263.277315146976
1328,-2.55092837001411e-14,7.33106939467576e-15,-263.277315146976
1422,-2.69073130155116e-14,1.28520169578553e-14,-263.277315146976
1531,-2.85284321152498e-14,1.92539667917551e-14,-263.277315146976
1625,-2.99264614306204e-14,2.47749143549346e-14,-263.277315146976
1718,-3.13096180936997e-14,3.02371284333995e-14,-263.277315146976
1828,-3.29456098457291e-14,3.66978117520139e-14,-263.277315146976
1922,-3.43436391610996e-14,4.22187593151935e-14,-263.277315146976
2031,-3.59647582608378e-14,4.86207091490932e-14,-263.277315146976
2156,-3.78238397972348e-14,5.59623947384278e-14,-263.277315146976
2218,-3.85397674835217e-14,5.92983176663639e-14,-263.277315146976
2328,-3.60371747220002e-14,5.96256353497384e-14,-263.277315146976
2422,-3.38985954530636e-14,5.99053431882583e-14,-263.277315146976
2531,-3.14187535348286e-14,6.02296852563294e-14,-263.277315146976
2625,-2.92801742658921e-14,6.05093930948493e-14,-263.277315146976
2718,-2.71643458402421e-14,6.07861253180659e-14,-263.277315146976
2828,-2.46617530787205e-14,6.11134430014403e-14,-263.277315146976
2922,-2.2523173809784e-14,6.13931508399603e-14,-263.277315146976
3047,-1.96793183989641e-14,6.17651027528857e-14,-263.277315146976
