time,sim_x,sim_y,sim_z
0,0,0,-263.277315152675
15,7.67631232712887,-0.197449624983704,-263.705797395962
16,8.83610226464866,-0.212378043260382,-263.753564141471
125,39.3367259488047,3.86937671058568,-262.55130013185
218,39.3437870062544,3.87093458285118,-262.5505060976
343,39.3448671745143,3.87118543168701,-262.550382679565
421,39.3437664425263,3.87006842998341,-262.550290050745
437,39.36427920544,4.43143507962515,-262.691087493454
578,39.4411802938736,6.56115801347864,-263.214180689802
640,39.4411847643051,6.56128402396204,-263.214211102855
765,39.4411879751882,6.56137450108089,-263.214232939584
843,39.4406275545675,6.56187171899982,-263.214179775736
859,38.9417070791055,7.42691825883531,-263.262131463704
968,37.1049862800657,10.6110688949335,-263.409722307232
1062,37.1042027295767,10.6124270636357,-263.409774776333
1171,37.1040824233555,10.6126355967522,-263.409782831568
1265,37.1048603597607,10.6229604759344,-263.412253166671
1281,37.1228770049086,11.1912417324838,-263.539904746488
1406,37.189177748327,13.335130831969,-264.010523463188
1484,37.1891720851906,13.334944038676,-264.010483248733
1593,37.1891984505105,13.3358134162606,-264.010670420893
1687,37.1889986272324,13.3399953975896,-264.009460006471
1703,37.1535333471972,14.4509940940989,-263.799763055051
1812,37.0174466733653,18.6682337574513,-262.962256032998
1906,37.0173934411532,18.6698689731781,-262.961918072796
2031,37.0173499805053,18.6712040077642,-262.961642140496
2109,37.017729981436,18.6692888578258,-262.962067614333
2125,36.5022231179124,18.9495822286598,-262.856074354386
2250,34.6048788417679,19.979652760559,-262.455425014028
2328,34.6052277258838,19.9794635997813,-262.455500329038
2437,34.6051751234131,19.9794921201344,-262.455488973879
2531,34.6054777570723,19.9888459731794,-262.45728056894
2546,34.6194246983789,20.5095138677052,-262.555485929789
2671,34.6769260815915,22.723497931381,-262.962042064175
2750,34.6769294975416,22.7236323370072,-262.962066170094
2859,34.6769497240051,22.7244288273886,-262.962209012676
2953,34.6727926005019,22.7258927890448,-262.96301545778
2968,33.8167052360261,23.2579072451529,-263.169058971847
3078,30.1433676653141,25.5390437670038,-264.010313958017
3171,30.1426023790425,25.5395187000649,-264.010481765676
3281,30.1424925294871,25.5395868723265,-264.010505851857
3375,30.1320759582216,25.5451780970981,-264.007911445392
3390,29.6701543042578,25.7933886759164,-263.894303441085
3500,27.7427456521867,26.8273790182131,-263.409844164267
3593,27.7421767275736,26.8276837813649,-263.409698421977
3718,27.7420923999409,26.8277289542523,-263.409676819727
3796,27.7398504527643,26.8319395740529,-263.409579081972
3812,27.258600328222,27.6648422312303,-263.375571175308
3921,25.4027783916175,30.8760904148833,-263.214144359334
4015,25.4021272829202,30.8772169027481,-263.214079031373
4125,25.4019852488526,30.8774626367994,-263.21406477906
4218,25.3960069545487,30.8801755102205,-263.21236550898
4234,24.8958112821084,31.1455435251312,-263.075049963836
4375,23.0235836110856,32.1373194534233,-262.550404944828
4437,23.0238736727708,32.1371660281149,-262.550487587382
4546,23.0238521914427,32.1371773901403,-262.550481467035
4640,23.0272026178536,32.1351134247815,-262.549953340394
4656,22.0715386087832,32.7274620555075,-262.71673535464
4765,18.464453062942,34.9614543061021,-263.305810884201
4859,18.4631598778518,34.9622546748579,-263.306009664017
4968,18.4629879095124,34.9623611081879,-263.306036096429
5062,18.4628657354504,34.9624367232178,-263.306054875099
5078,18.4627160850688,34.9625293436744,-263.306077876927
5187,18.4631711272023,34.962247712508,-263.306007935003
5281,18.462561843979,34.9626248053729,-263.306101584248
5390,18.4630832217867,34.9623021182529,-263.306021446498
5484,18.4581186273745,34.9653747533765,-263.306784220429
5500,17.5237461435701,35.5435602888566,-263.447916163994
5625,13.8772204898585,37.7981414378294,-263.955988984125
5703,13.877716936985,37.7978347013204,-263.955924561473
5812,13.8776311890261,37.7978876818764,-263.955935689462
5906,13.8759091641491,37.7987586177831,-263.955206984274
5921,13.4352782620752,38.0295200482288,-263.807666864013
6046,11.5283366175263,39.0262870732613,-263.158093382498
6125,11.5280587134553,39.0264320980862,-263.157997350793
6250,11.5280677848005,39.0264273641624,-263.158000485347
6328,11.5289616912252,39.026419426241,-263.157963410201
6343,10.6234850560959,39.030843982118,-263.196101777798
6468,6.91910445011266,39.0457927989815,-263.320976236733
6546,6.91839772755409,39.0457950441065,-263.320994963333
6656,6.91820061350169,39.0457956707477,-263.321000185449
6750,6.91978417154017,39.0457906330513,-263.320958230115
6765,6.01404323291236,39.0484356070227,-263.342990000696
6875,2.30750553486919,39.0555710057119,-263.402429809489
6984,2.30582781329499,39.0555727840689,-263.402444624558
7078,2.30590853712174,39.0555726985357,-263.402443912
7171,2.3049369061951,39.0564436632803,-263.401796690503
7187,1.81262207738977,39.3142898443712,-263.211271085412
7296,0.000315884172663728,40.261726103459,-262.499564517331
7390,-0.000344313669426176,40.2620707403753,-262.499301993179
7500,-0.000499512663237776,40.2621517571847,-262.499240278932
7593,-0.00190031622237337,40.2609582278884,-262.500149388286
7609,-0.47848788589483,40.0120195192417,-262.689020549378
7718,-2.30618600274368,39.0558433862316,-263.402237185729
7812,-2.30688864847611,39.055475265642,-263.40250792375
7921,-2.30773888465193,39.0550298243821,-263.402835522371
8015,-2.3060675180544,39.055568789169,-263.402445328423
8031,-3.29005154419159,39.0542595618318,-263.391511471472
8140,-6.91840355364752,39.0457950240205,-263.320994806353
8234,-6.9193082907299,39.0457921468378,-263.320970839701
8343,-6.91940975288741,39.0457918240912,-263.320968151373
8437,-6.93785789090875,39.0457328596525,-263.320477010336
8453,-7.88087450755848,39.042477825433,-263.29336524062
8578,-11.5286155060392,39.0262375720188,-263.15811729394
8656,-11.5291260072721,39.0262348638428,-263.158094743357
8765,-11.5292084772545,39.0262344263285,-263.15809110024
8859,-11.53124143436,39.0249348813201,-263.15897359454
8890,-12.5384534302528,38.4986656571907,-263.504270569213
9000,-13.8780799073217,37.7976128188378,-263.955889191579
9093,-13.8783019112794,37.7974964989473,-263.955963237316
9218,-13.8782928874944,37.7975012267952,-263.955960227986
9296,-13.8840243779164,37.793950640459,-263.955170320597
9312,-14.823657179957,37.2132635063022,-263.830626954979
9437,-18.4629169233794,34.9624050428513,-263.306047009454
9515,-18.4650789351614,34.9610669463328,-263.305714685004
9625,-18.4647604582071,34.9612640556467,-263.305763638704
9718,-18.4642452203256,34.9615829428979,-263.305842837969
9734,-18.4643144021511,34.9615401253967,-263.305832203953
9843,-18.4651726001592,34.9610089757655,-263.305700287159
9937,-18.4647137309656,34.9612929757452,-263.305770822101
10046,-18.4644435134637,34.961460216768,-263.305812357897
10140,-18.4667559439888,34.960029023276,-263.305456885828
10156,-19.4404058366558,34.3572942965142,-263.152823439152
10265,-23.0232032100828,32.1375969917796,-262.550684404374
10359,-23.0244135662231,32.1368466174295,-262.550469455876
10468,-23.0249646811436,32.1365049471247,-262.550371578036
10562,-23.0261605720082,32.1359541706823,-262.551127750677
10578,-23.5232765407903,31.8728926239261,-262.692060482033
10687,-25.4020420360692,30.8768448839429,-263.21399563442
10781,-25.4028398214576,30.8764212788188,-263.214213504522
10906,-25.4028668074699,30.8764069498795,-263.21422087419
10984,-25.403604291607,30.874716745598,-263.214235175632
