time,sim_x,sim_y,sim_z
0,0,0,-263.277315152675
100,-7.39417147101699e-15,3.4180427880062e-15,-263.277315152026
200,-1.4788342942034e-14,6.83608557601241e-15,-263.277315151377
300,-2.2182514413051e-14,1.02541283640186e-14,-263.277315150727
400,-2.9576685884068e-14,1.36721711520248e-14,-263.277315150078
500,-3.6970857355085e-14,1.7090213940031e-14,-263.277315149429
600,-4.43650288261019e-14,2.05082567280372e-14,-263.27731514878
700,-5.17592002971189e-14,2.39262995160434e-14,-263.277315148131
800,-5.91533717681359e-14,2.73443423040496e-14,-263.277315147482
900,-6.32443743835458e-14,3.03436614199438e-14,-263.277315146976
1000,-5.56241419654394e-14,3.18584147892591e-14,-263.277315146976
1100,-4.8003909547333e-14,3.33731681585744e-14,-263.277315146976
1200,-4.03836771292266e-14,3.48879215278896e-14,-263.277315146976
1300,-3.27634447111202e-14,3.64026748972049e-14,-263.277315146976
1400,-2.51432122930139e-14,3.79174282665201e-14,-263.277315146976
1500,-1.75229798749075e-14,3.94321816358354e-14,-263.277315146976
1600,-9.90274745680107e-15,4.09469350051507e-14,-263.277315146976
1700,-2.28251503869469e-15,4.24616883744659e-14,-263.277315146976
1800,2.29497293157534e-15,4.31225055591801e-14,-263.277315146976
1900,2.99987705914456e-15,4.2696494872584e-14,-263.277315146976
2000,3.70478118671377e-15,4.22704841859878e-14,-263.277315146976
2100,4.40968531428299e-15,4.18444734993916e-14,-263.277315146976
2200,5.11458944185221e-15,4.14184628127954e-14,-263.277315146976
2300,5.81949356942142e-15,4.09924521261992e-14,-263.277315146976
2400,6.52439769699064e-15,4.0566441439603e-14,-263.277315146976
2500,7.22930182455985e-15,4.01404307530069e-14,-263.277315146976
2600,7.93420595212907e-15,3.97144200664107e-14,-263.277315146976
2700,2.20121433407198e-15,3.96876519549124e-14,-263.277315146976
2800,-6.84826903173193e-15,3.98665542608887e-14,-263.277315146976
2900,-1.58977523975359e-14,4.00454565668651e-14,-263.277315146976
3000,-2.49472357633398e-14,4.02243588728414e-14,-263.277315146976
3100,-3.39967191291438e-14,4.04032611788178e-14,-263.277315146976
3200,-4.30462024949477e-14,4.05821634847942e-14,-263.277315146976
3300,-5.20956858607516e-14,4.07610657907705e-14,-263.277315146976
3400,-6.11451692265556e-14,4.09399680967469e-14,-263.277315146976
3500,-7.01946525923595e-14,4.11188704027232e-14,-263.277315146976
3600,-6.44083256876662e-14,4.23545651782639e-14,-263.277315146976
3700,-5.65989337460868e-14,4.37343680178361e-14,-263.277315146976
3800,-4.87895418045075e-14,4.51141708574083e-14,-263.277315146976
3900,-4.09801498629281e-14,4.64939736969805e-14,-263.277315146976
4000,-3.31707579213487e-14,4.78737765365526e-14,-263.277315146976
4100,-2.53613659797694e-14,4.92535793761248e-14,-263.277315146976
4200,-1.755197403819e-14,5.0633382215697e-14,-263.277315146976
4300,-9.74258209661062e-15,5.20131850552692e-14,-263.277315146976
4400,-3.08485805336883e-15,5.39536836908314e-14,-263.277315146976
4500,-5.94985430917366e-15,5.94731868546133e-14,-263.277315146976
4600,-5.79529521330246e-15,5.99779749113403e-14,-263.277315146976
4700,-5.01011546392659e-15,6.01187052619998e-14,-263.277315146976
4800,-3.88720460781596e-15,6.02151820482682e-14,-263.277315146976
4900,-3.05334132579236e-15,6.0316998028162e-14,-263.277315146976
5000,31.5715952695589,-1.16400062950338,-263.760337353959
5100,39.5062061675222,-1.49059382021489,-263.306160754512
5200,39.5100551892398,-1.49075637320351,-263.305880900376
5300,39.5115886744465,-1.49082113712324,-263.305769385342
5400,39.5100860180893,-1.49075767519697,-263.30587865859
5500,39.511605752396,-1.49082185835997,-263.305768143696
5600,39.5103030536444,-1.49076684126511,-263.305862876158
5700,39.5108539620223,-1.49079010780845,-263.305822814877
5800,39.5107072833299,-1.49078391313244,-263.305833480955
5900,39.5102889813736,-1.49076624693997,-263.305863899605
6000,39.5112211325955,-1.49080561460065,-263.305796113924
6100,39.5104376180309,-1.49077252433634,-263.305853090721
6200,39.5107771210833,-1.49078686258657,-263.30582840254
6300,39.5108758645647,-1.49079103287461,-263.305821221362
6400,39.5102606807424,-1.49076505172099,-263.305865957537
6500,39.5110098517776,-1.49079669153875,-263.305811478337
6600,39.5105523873056,-1.49077737139558,-263.305844744818
6700,39.5106204862925,-1.49078024741591,-263.305839792867
6800,39.5110306359203,-1.49079756936671,-263.305809966249
6900,39.5098141253498,-1.48780372464617,-263.305506560447
7000,39.3772034244672,2.79552204900486,-262.710618632392
7100,39.3435395263853,3.87107508460971,-262.550503979433
7200,39.3435264104722,3.87149306742969,-262.550440864324
7300,39.343533479756,3.87126778654078,-262.550474886547
7400,39.3439138478412,3.8813109356672,-262.553052166233
7417,39.3662800385655,4.4874024660209,-262.705023607767
7517,39.4411280401516,6.55968593363081,-263.213825390618
7617,39.4411786492502,6.56111177345847,-263.214169529968
7717,39.4412007103192,6.56173334116458,-263.214319544532
7817,39.4412255613282,6.56081229392746,-263.214114487584
7833,38.9426978969819,7.42519612900029,-263.262055875484
7933,37.1056882742743,10.609852090231,-263.40967527868
8033,37.1044442805977,10.6120083702015,-263.409758602328
8133,37.1043086179539,10.6122435214935,-263.409767686186
8233,37.1045192860785,10.6177739364932,-263.41102771185
8250,37.1238613117783,11.2232531351485,-263.547079107673
8350,37.1891284912343,13.3335068841824,-264.010173824016
8450,37.1891732492815,13.3349824453717,-264.01049151732
8550,37.1891914978387,13.3355841948592,-264.010621070545
8650,37.1890492348596,13.3384477198891,-264.009757126798
8667,37.1497319503659,14.5694385357142,-263.776823507785
8767,37.0174939977039,18.6667800015989,-262.962556469345
8867,37.0173791761602,18.6703071695543,-262.961827504631
8967,37.0173767440932,18.6703818786254,-262.961812063655
9067,37.0055118025136,18.6763123990677,-262.959496048903
9083,36.5121624173754,18.9442507311012,-262.858119144156
9183,34.6065939933932,19.9787228492783,-262.455795249912
9283,34.6049925893594,19.9795910894972,-262.455449570224
9383,34.6048539663837,19.9796662486897,-262.455419645909
9483,34.6047918595434,19.979898222347,-262.455442193775
9500,34.6219947220224,20.6097160772328,-262.574239033025
9600,34.6768863968192,22.7219360518191,-262.961761937272
9700,34.6769314990303,22.7237112389686,-262.962080319779
9800,34.6769342478441,22.723819450834,-262.962099726875
9900,34.6691995916666,22.7282260813418,-262.963907499504
9917,33.6588881134281,23.3559842657367,-263.206604844569
10017,30.1447841542135,25.5381647014162,-264.010003353541
10117,30.1424082732524,25.5396391618383,-264.010524326287
10217,30.1413813219219,25.5402764848285,-264.010749496711
10317,30.1426302607979,25.5394907152916,-264.010415982719
10333,29.6290912523103,25.8154433353548,-263.884141743412
10433,27.7435617972599,26.8269418210005,-263.410053224129
10533,27.7420479850845,26.8277527465253,-263.409665441871
10633,27.7418027058951,26.8278841384589,-263.409602608659
10733,27.7415076259702,26.8290217686659,-263.409682067902
10750,27.2183614992818,27.7344709124728,-263.372568369663
10850,25.4036534137181,30.8745765309942,-263.214232136143
10950,25.4021308580933,30.8772107170778,-263.21407939008
11050,25.4019608073369,30.8775049230073,-263.214062326437
11150,25.3935193968191,30.8815090403815,-263.211687787096
11167,24.8542523686997,31.1675883369209,-263.06357321353
11267,23.0251026699624,32.1365159796738,-262.550837742878
11367,23.0238624090729,32.1371719858652,-262.550484378204
11467,23.0229422722152,32.1376586755737,-262.550222216376
11567,23.0180352097829,32.1408000268313,-262.551596901898
11583,22.0647066888825,32.7317135548364,-262.718301537507
11683,18.4678015075103,34.9593819100073,-263.305296155707
11783,18.4628099714662,34.9624712361987,-263.306063445383
11883,18.4634300260815,34.9620874767921,-263.305968140651
11983,18.463503881211,34.9620417669353,-263.30595678859
12000,18.4634306661774,34.9620870806285,-263.305968042255
12100,18.4616807416708,34.9631701302231,-263.306237008673
12200,18.4631707226228,34.9622479629064,-263.306007997056
12300,18.4625021401545,34.9626617567502,-263.30611075956
12400,18.4484861050436,34.9713364134749,-263.308264178306
12417,17.4376017025312,35.5968552299308,-263.460680463466
12517,13.8804802802562,37.7961273301287,-263.955565911787
12617,13.8775148361781,37.7979595720818,-263.955950789166
12717,13.8770679589197,37.7982356813043,-263.956008782024
12817,13.8690963533084,37.8024048508008,-263.953313263626
12833,13.3776417516982,38.0596951337666,-263.788299550393
12933,11.5296127991721,39.0256210960132,-263.158534378439
13033,11.528085399776,39.0264181721384,-263.158006574224
13133,11.5279277443082,39.0265004449471,-263.157952095101
13233,11.5320404314501,39.0262631802685,-263.157932946449
13250,10.4875915034263,39.0314642232291,-263.201572246647
13350,6.92140709442526,39.0457854712333,-263.320915214485
13450,6.91840872514667,39.0457950083417,-263.320994672579
13550,6.91816971794596,39.0457957684597,-263.321001004325
13650,6.91404550055529,39.045808878936,-263.321110208934
13667,5.88301180005543,39.0488131626556,-263.346134931228
13767,2.30886253352122,39.0555695647953,-263.402417805558
13867,2.30604657668954,39.0555725522699,-263.402442693496
13967,2.30563089483585,39.0555729927083,-263.402446362681
14067,2.30586247660819,39.055951458879,-263.402158796996
14083,1.83218863932269,39.3040638746317,-263.218982743947
