time,sim_x,sim_y,sim_z
0,0,0,-263.277315152675
110,-1.33356210639686e-15,1.35032829207067e-15,-263.277315151977
204,-2.47315154277235e-15,2.50424519620378e-15,-263.27731515138
313,-3.79459035729288e-15,3.84229777652835e-15,-263.277315150689
407,-4.93417979366837e-15,4.99621468066146e-15,-263.277315150092
516,-6.2556186081889e-15,6.33426726098603e-15,-263.277315149401
610,-7.39520804456439e-15,7.48818416511914e-15,-263.277315148804
704,-8.53479748093989e-15,8.64210106925226e-15,-263.277315148208
813,-9.85623629546041e-15,9.98015364957683e-15,-263.277315147516
907,-1.14548691570963e-14,1.11804277108143e-14,-263.277315146976
1016,-1.8423681939267e-14,1.30887884315881e-14,-263.277315146976
1110,-2.44334837881115e-14,1.47345307045489e-14,-263.277315146976
1204,-3.0443285636956e-14,1.63802729775098e-14,-263.277315146976
1313,-3.74120984191267e-14,1.82886336982835e-14,-263.277315146976
1407,-4.34219002679712e-14,1.99343759712443e-14,-263.277315146976
1516,-5.03907130501419e-14,2.18427366920181e-14,-263.277315146976
1610,-5.64005148989864e-14,2.34884789649789e-14,-263.277315146976
1704,-6.24103167478309e-14,2.51342212379397e-14,-263.277315146976
1813,-6.72031811493967e-14,2.66151002207733e-14,-263.277315146976
1907,-6.09797803800077e-14,2.58575360723003e-14,-263.277315146976
2016,-5.3763283743163e-14,2.49790840277943e-14,-263.277315146976
2110,-4.75398829737741e-14,2.42215198793212e-14,-263.277315146976
2204,-4.13164822043851e-14,2.34639557308482e-14,-263.277315146976
2313,-3.40999855675404e-14,2.25855036863422e-14,-263.277315146976
2407,-2.78765847981515e-14,2.18279395378691e-14,-263.277315146976
2516,-2.06600881613068e-14,2.09494874933632e-14,-263.277315146976
2610,-1.44366873919179e-14,2.01919233448901e-14,-263.277315146976
2704,-8.68032334492989e-15,1.97171487988939e-14,-263.277315146976
2813,-6.77771008404638e-15,2.20562402481225e-14,-263.277315146976
2907,-5.13692433612849e-15,2.40734383786499e-14,-263.277315146976
3016,-3.23431107524497e-15,2.64125298278785e-14,-263.277315146976
3110,-1.59352532732708e-15,2.84297279584059e-14,-263.277315146976
3204,4.7260420590818e-17,3.04469260889333e-14,-263.277315146976
3313,1.94987368147433e-15,3.27860175381619e-14,-263.277315146976
3407,3.59065942939222e-15,3.48032156686893e-14,-263.277315146976
3516,5.49327269027574e-15,3.71423071179179e-14,-263.277315146976
3610,5.83019057484366e-15,3.9235879342105e-14,-263.277315146976
3704,4.43248160210181e-16,4.16647268306606e-14,-263.277315146976
3813,-5.80331272484352e-15,4.44811563652622e-14,-263.277315146976
3907,-1.1190255139477e-14,4.69100038538177e-14,-263.277315146976
4016,-1.74368160245307e-14,4.97264333884194e-14,-263.277315146976
4110,-2.28237584391642e-14,5.21552808769749e-14,-263.277315146976
4204,-2.82107008537976e-14,5.45841283655305e-14,-263.277315146976
4313,-3.44572617388513e-14,5.74005579001321e-14,-263.277315146976
4407,-3.98442041534848e-14,5.98294053886877e-14,-263.277315146976
4516,-4.48154543799387e-14,6.14881405427847e-14,-263.277315146976
4610,-4.30328955658847e-14,6.01939819283078e-14,-263.277315146976
4704,-3.69410135723927e-14,6.01052341467848e-14,-263.277315146976
4813,-3.3570755421905e-14,5.9875120644009e-14,-263.277315146976
4907,-3.21430362777713e-14,5.98104325090822e-14,-263.277315146976
5000,30.9648917473043,-1.13963052051651,-263.786137147258
5110,39.5083139237367,-1.49068283487602,-263.306007513892
5204,39.5098858711552,-1.49074922240807,-263.305893212606
5329,39.5110183214422,-1.49079704923042,-263.305810862594
5407,39.5102262038025,-1.49076359565353,-263.305868464679
5516,39.5108731835068,-1.49079091959479,-263.30582141706
5610,39.5104359593352,-1.49077245426249,-263.305853211663
5704,39.5107162420677,-1.49078429148055,-263.305832829587
5813,39.5109060303715,-1.49079230682013,-263.305819028446
5907,39.5102328719592,-1.49076387727108,-263.305867979761
6032,39.511438620758,-1.49081479983119,-263.305780297916
6110,39.5101184634801,-1.49075904545974,-263.305876299268
6204,39.5116345442368,-1.49082307434455,-263.305766049702
6313,39.5102345776271,-1.49076394931046,-263.30586785567
6407,39.511480203588,-1.49081655601138,-263.30577727392
6516,39.5105875952894,-1.49077885833944,-263.305842184507
6610,39.5106997421907,-1.49078359462805,-263.305834029586
6704,39.5106287724655,-1.49078059735172,-263.30583919052
6813,39.5102137831569,-1.49076307109489,-263.305869367838
6907,39.5113813675713,-1.49081238184453,-263.305784461436
7016,39.5100786142923,-1.49075736251134,-263.30587919699
7110,39.5121181664384,-1.49084349936111,-263.305730879016
7204,39.510083603078,-1.49075757320376,-263.305878834206
7313,39.5102172263164,-1.49076321651339,-263.305869117428
7407,39.5110307234768,-1.49079757301882,-263.305809960597
7516,39.5107186368206,-1.49078439263234,-263.305832655296
7610,39.5105889419416,-1.49077891520551,-263.305842086749
7719,39.5113773529386,-1.49081221236227,-263.305784752552
7813,39.5101617638292,-1.49076087416742,-263.305873150541
7907,39.510993710849,-1.49079600986829,-263.305812652085
8016,39.5107876943225,-1.49078730914811,-263.305827633493
8110,39.5105169546152,-1.49077587496395,-263.305847321554
8204,39.5109421457224,-1.4907938321498,-263.305816401382
8313,39.5101250248648,-1.4907593225729,-263.305875822105
8407,39.5108921362498,-1.49079172005595,-263.305820038589
