time,sim_x,sim_y,sim_z
0,0,0,-263.277315152675
109,4.55324039151085e-15,8.7391774465626e-15,-263.277315151636
203,8.47988806859361e-15,1.62757157949744e-14,-263.27731515074
312,1.30331284601045e-14,2.5014893241537e-14,-263.277315149702
406,1.69597761371872e-14,3.25514315899488e-14,-263.277315148806
515,2.15130165286981e-14,4.12906090365114e-14,-263.277315147768
609,2.41673971472637e-14,4.74271131421015e-14,-263.277315146976
703,1.71020316349519e-14,4.28677674073112e-14,-263.277315146976
812,8.90921417918614e-15,3.75808665020758e-14,-263.277315146976
906,1.84384866687438e-15,3.30215207672855e-14,-263.277315146976
1015,-6.34896878889138e-15,2.77346198620501e-14,-263.277315146976
1109,-1.34143343012032e-14,2.31752741272598e-14,-263.277315146976
1203,-1.97718890453946e-14,1.96869965315135e-14,-263.277315146976
1312,-1.65517813938957e-14,3.16702771581982e-14,-263.277315146976
1406,-1.37748078228783e-14,4.2004482469284e-14,-263.277315146976
1515,-1.05547001713793e-14,5.39877630959687e-14,-263.277315146976
1625,-7.3050502478483e-15,6.60809820770267e-14,-263.277315146976
1703,-5.00075302934447e-15,7.46561737181405e-14,-263.277315146976
1812,-2.45055892309617e-15,8.40279001105221e-14,-263.277315146976
1906,-3.24341943674766e-15,8.04456599553674e-14,-263.277315146976
2015,-4.16280024513078e-15,7.62917857329008e-14,-263.277315146976
2109,-4.95566075878227e-15,7.27095455777462e-14,-263.277315146976
2203,-5.74852127243375e-15,6.91273054225915e-14,-263.277315146976
2312,-6.66790208081686e-15,6.49734312001249e-14,-263.277315146976
2406,-8.04260945294175e-15,6.27443282076014e-14,-263.277315146976
2515,-1.36529153777153e-14,6.94996219383005e-14,-263.277315146976
2609,-1.84911608541255e-14,7.53252880913804e-14,-263.277315146976
2703,-2.33294063305357e-14,8.11509542444604e-14,-263.277315146976
2812,-2.89397122553092e-14,8.79062479751595e-14,-263.277315146976
2906,-3.37779577317195e-14,9.37319141282394e-14,-263.277315146976
3015,-3.6466435024079e-14,9.68166608141905e-14,-263.277315146976
3109,-3.00484554411897e-14,8.85016949096348e-14,-263.277315146976
3203,-2.36304758583004e-14,8.0186729005079e-14,-263.277315146976
3312,-1.61883505972904e-14,7.0544906839158e-14,-263.277315146976
3406,-9.77037101440098e-15,6.22299409346023e-14,-263.277315146976
3531,-1.23582369672897e-15,5.1172805423225e-14,-263.277315146976
3609,1.2002772856032e-15,4.54248613013421e-14,-263.277315146976
3703,-5.77468766435444e-15,4.244818894207e-14,-263.277315146976
3812,-1.38626789361138e-14,3.89965156744034e-14,-263.277315146976
3922,-2.202487196266e-14,3.55131756795105e-14,-263.277315146976
4015,-2.89256351578309e-14,3.25681700474647e-14,-263.277315146976
4109,-3.59006001077885e-14,2.95914976881925e-14,-263.277315146976
4203,-4.17289050715263e-14,2.88561700920515e-14,-263.277315146976
4312,-4.20826179708869e-14,4.0522478209365e-14,-263.277315146976
4406,-4.23876547831795e-14,5.05833310811766e-14,-263.277315146976
4515,-4.27413676825401e-14,6.22496391984901e-14,-263.277315146976
4609,-4.30464044948328e-14,7.23104920703017e-14,-263.277315146976
4703,-4.33514413071254e-14,8.23713449421134e-14,-263.277315146976
4812,-4.03725188930067e-14,8.8270583457841e-14,-263.277315146976
4906,-2.9092211050453e-14,7.82831914128977e-14,-263.277315146976
5015,-1.60118540840876e-14,6.67020665948253e-14,-263.277315146976
5109,-4.73154624153387e-15,5.6714674549882e-14,-263.277315146976
5203,6.54876160101985e-15,4.67272825049387e-14,-263.277315146976
5312,1.96291185673853e-14,3.51461576868662e-14,-263.277315146976
5406,2.57193168833271e-14,2.73547955613152e-14,-263.277315146976
