time,sim_x,sim_y,sim_z
16,0,0,-263.277315152675
125,-1.85970579494692e-15,2.29393972520691e-15,-263.277315152109
219,-3.46348877407545e-15,4.27219967171562e-15,-263.277315151621
328,-5.32319456902237e-15,6.56613939692253e-15,-263.277315151055
422,-6.9269775481509e-15,8.54439934343124e-15,-263.277315150568
531,-8.78668334309782e-15,1.08383390686382e-14,-263.277315150002
625,-1.03904663222264e-14,1.28165990151469e-14,-263.277315149514
719,-1.19942493013549e-14,1.47948589616556e-14,-263.277315149026
828,-1.38539550963018e-14,1.70887986868625e-14,-263.277315148461
922,-1.54577380754303e-14,1.90670586333712e-14,-263.277315147973
1031,-1.73174438703773e-14,2.13609983585781e-14,-263.277315147407
1125,-1.90714207248402e-14,2.34593466719705e-14,-263.277315146976
1219,-2.19728346121891e-14,2.64751347882466e-14,-263.277315146976
1328,-2.53372400773063e-14,2.99721656890349e-14,-263.277315146976
1422,-2.82386539646551e-14,3.2987953805311e-14,-263.277315146976
1531,-3.16030594297724e-14,3.64849847060992e-14,-263.277315146976
1625,-3.45044733171212e-14,3.95007728223753e-14,-263.277315146976
1719,-3.74058872044701e-14,4.25165609386514e-14,-263.277315146976
1828,-4.07702926695873e-14,4.60135918394397e-14,-263.277315146976
1922,-4.36717065569362e-14,4.90293799557158e-14,-263.277315146976
2031,-4.70361120220534e-14,5.2526410856504e-14,-263.277315146976
2125,-4.99375259094022e-14,5.55421989727801e-14,-263.277315146976
2219,-5.22631343282583e-14,5.85521768227935e-14,-263.277315146976
2344,-4.54741070086359e-14,6.24550950049452e-14,-263.277315146976
2422,-4.12377539611915e-14,6.48905159506079e-14,-263.277315146976
2531,-3.53177221384808e-14,6.82938606054442e-14,-263.277315146976
2625,-3.02123735941248e-14,7.12288550784223e-14,-263.277315146976
2719,-2.51070250497688e-14,7.41638495514004e-14,-263.277315146976
2844,-1.83179977301465e-14,7.80667677335521e-14,-263.277315146976
2922,-1.40816446827021e-14,8.05021886792148e-14,-263.277315146976
3031,-8.16161285999142e-15,8.3905533334051e-14,-263.277315146976
3125,-3.05626431563542e-15,8.68405278070291e-14,-263.277315146976
3219,2.04908422872058e-15,8.97755222800072e-14,-263.277315146976
3328,6.71987930913416e-15,9.19291704168019e-14,-263.277315146976
3438,4.90419831340153e-15,8.75708462977883e-14,-263.277315146976
3531,3.36912256246394e-15,8.38860813608041e-14,-263.277315146976
3625,1.81754062065606e-15,8.01616952954653e-14,-263.277315146976
3719,2.65958678848185e-16,7.64373092301264e-14,-263.277315146976
3828,-1.53321612601415e-15,7.21186062394675e-14,-263.277315146976
3938,-3.34889712174678e-15,6.77602821204539e-14,-263.277315146976
4031,-4.88397287268435e-15,6.40755171834697e-14,-263.277315146976
4125,-6.43555481449224e-15,6.03511311181308e-14,-263.277315146976
4219,-7.98713675630013e-15,5.66267450527919e-14,-263.277315146976
4344,-1.00504106150872e-14,5.16741040084583e-14,-263.277315146976
4422,-1.3344390903272e-14,4.97061391305589e-14,-263.277315146976
4531,-2.84968604167907e-14,5.37857254845862e-14,-263.277315146976
4625,-2.31148719894865e-14,5.30478582210953e-14,-263.277315146976
4719,-1.96103939150291e-14,5.30338466448468e-14,-263.277315146976
4828,-1.74289413800065e-14,5.30338466448468e-14,-263.277315146976
4922,-0.0211169123592561,-0.0207977311855484,-263.280445864301
5016,-31.4824959770049,-30.809269065766,-264.339255664376
5125,-40.1591035310377,-39.2095060084644,-263.401794602959
5219,-40.1612120234366,-39.2115412228211,-263.401501385525
5328,-40.1618942708383,-39.2121997584303,-263.401406497302
5422,-40.1615394674396,-39.2118572863902,-263.401455844202
5531,-40.1613975619254,-39.2117203128692,-263.401475580764
5625,-40.1619854967601,-39.212287813693,-263.401393808771
5719,-40.161310620395,-39.2116363930232,-263.401487672701
5828,-40.1617947238282,-39.212103671221,-263.401420342495
5922,-40.1616034023259,-39.2119189991919,-263.401446951996
6031,-40.1613147499263,-39.2116403790339,-263.401487098386
6125,-40.1621815368595,-39.2124770402927,-263.401366542688
6219,-40.1614051050444,-39.2117275938297,-263.401474531707
6328,-40.1616472082944,-39.2119612826609,-263.401440859341
6422,-40.1617220386442,-39.2120335122504,-263.401430451795
6531,-40.1613245639003,-39.2116498519203,-263.401485733454
6625,-40.162086506256,-39.2123853125541,-263.401379760102
6719,-40.161432042754,-39.2117535953124,-263.401470785209
6828,-40.1615387117201,-39.2118565569496,-263.401455949449
6922,-40.1617776779544,-39.2120872177927,-263.401422713381
7031,-40.1613874673997,-39.2117105691822,-263.401476984722
7125,-40.1619675290356,-39.2122704704831,-263.401396308157
7219,-40.1614656283216,-39.2117860136043,-263.401466114116
7328,-40.1614475961599,-39.2117686081609,-263.401468622096
7422,-40.1618409487269,-39.2121482895591,-263.401413913544
7531,-40.161440810598,-39.2117620584129,-263.401469565647
7625,-40.1618770855839,-39.2121831704618,-263.401408887565
7719,-40.1614919629703,-39.2118114329819,-263.401462451487
7828,-40.161421581305,-39.2117434974549,-263.401472240242
7922,-40.1618947352626,-39.2122002067125,-263.401406432804
8031,-40.1614907474028,-39.2118102596385,-263.401462620342
8125,-40.1617907147556,-39.2120998015137,-263.401420900519
8219,-40.1615177172449,-39.2118362921546,-263.401458869577
8328,-40.1613959440274,-39.2117187512029,-263.401475805876
8422,-40.1619470253101,-39.2122506793835,-263.401399160196
8531,-40.161537731794,-39.2118556110593,-263.401456085664
8641,-40.1614424595849,-39.2117636500798,-263.401469336329
8719,-40.161542199559,-39.2118599235701,-263.40145546457
8828,-40.1613717282596,-39.2116953770543,-263.401479173806
8922,-40.1619767211783,-39.2122793431414,-263.401395030044
9031,-40.1615828288234,-39.2118991407115,-263.401449813486
9125,-40.1616813938416,-39.2119942800693,-263.40143610503
9234,-40.1619646122377,-39.2122676549751,-263.401396713498
9328,-40.1613482700167,-39.2116727341038,-263.40148243638
9422,-40.1619256654222,-39.21223006184,-263.401402131021
9531,-40.1616264351844,-39.2119412315011,-263.401443748634
9625,-40.1616294615774,-39.211944152721,-263.401443327845
9734,-40.1620314075011,-39.2123321287011,-263.401387423316
9828,-40.161325477488,-39.2116507337309,-263.401485606365
9922,-40.1614429665571,-39.2118727519369,-263.40145929412
10016,-8.46852324536268,-39.8029614398597,-263.13569307725
10125,-0.001694995003458,-39.958774304449,-262.455687075117
10219,0.000320025790119038,-39.9588109166903,-262.45549396304
10328,0.00128403218597372,-39.9588284322163,-262.455401567889
10422,0.000643325587292602,-39.9588167908944,-262.455462976682
10531,0.000717903899904638,-39.9588181459461,-262.455455828739
10625,0.00113258490234758,-39.9588256804919,-262.45541608331
10719,0.000560468572553207,-39.958815285423,-262.455470918122
10828,0.00168895592060719,-39.9588357894647,-262.455362756945
10922,0.0003645121076509,-39.9588117249856,-262.455489699334
11031,0.00185184253646608,-39.9588387490309,-262.455347144885
11125,0.000410251841495326,-39.9588125560554,-262.45548531549
11219,0.00186497260724122,-39.9588389875873,-262.455345885817
11328,0.000697790999143278,-39.9588177805069,-262.455457756591
11453,0.000378759915906178,-39.9588119838611,-262.455488333738
11531,0.00133100936893106,-39.9588292857676,-262.455397065331
11625,0.000431173877878818,-39.9588129361981,-262.455483310185
11719,0.00164676688898855,-39.9588350228986,-262.455366799966
11828,0.000293039534551285,-39.9588104263609,-262.455496549483
11922,0.000833764242716989,-39.9588202510704,-262.455444724133
12031,0.00139410006998589,-39.9588304320908,-262.455391018455
12125,0.000382429730683049,-39.9588120505389,-262.455487982056
12219,0.00175329457646564,-39.9588369584431,-262.455356589654
12328,0.000311600856859416,-39.95881076361,-262.455494770509
12422,0.000730379351080852,-39.9588183726154,-262.455454633142
12531,0.00148098929773151,-39.9588320108128,-262.455382690227
12625,0.000376632692677631,-39.9588119452079,-262.455488537662
12719,0.00185977564315477,-39.9588388931432,-262.455346383799
12828,0.000329308549977861,-39.9588110853499,-262.455493073349
12922,0.000657212733158764,-39.9588170432136,-262.455461645824
13031,0.00156517501123162,-39.9588335404177,-262.455374621132
13156,0.000398282152302237,-39.9588123385667,-262.455486462645
13219,0.00196838700632728,-39.9588408665502,-262.455335973722
13328,0.000343327874189507,-39.9588113400739,-262.455491729693
13422,0.000618597486863148,-39.9588163415911,-262.455465346848
13547,0.00209129647245586,-39.9588430997405,-262.455324193114
13625,0.000361798874305838,-39.958811675682,-262.455489959381
13719,0.00207487379157787,-39.9588428013451,-262.455325767275
13828,0.000356546504828728,-39.9588115802475,-262.455490462779
13922,0.000581504553879354,-39.9588156676254,-262.45546890197
14031,0.00172728741432199,-39.9588364858881,-262.455359082888
14125,0.000353978671874919,-39.9588115335898,-262.455490708895
14219,0.00217969506964417,-39.958844705875,-262.455315720456
14328,0.000368814933706534,-39.9588118031566,-262.455489286935
14422,0.000545416844305913,-39.958815011926,-262.455472360747
14547,0.00224807379072235,-39.9588459482662,-262.45530916624
14625,0.000346204959509637,-39.9588113923435,-262.455491453952
14719,0.00218731509908709,-39.9588448443163,-262.455314990142
14828,0.000380632203063633,-39.9588120178684,-262.455488154332
14938,0.000307942111532145,-39.9588106971244,-262.455495121183
15016,29.8074571946789,-39.402704961695,-263.711673175824
15125,40.1583976884457,-39.2114253751161,-263.401654007182
15219,40.1615271884605,-39.2113683850096,-263.401501350351
15328,40.1621379109392,-39.2113572634905,-263.401471553039
15422,40.1616358673625,-39.2113664059187,-263.401496047964
15531,40.1619679177251,-39.2113603591389,-263.401479847128
15625,40.1618389291824,-39.2113627080754,-263.40148614054
15719,40.1618632469691,-39.2113622652375,-263.401484954107
15828,40.1621414808751,-39.2113571984824,-263.401471378767
15922,40.1616170618899,-39.2113667483748,-263.401496965474
16031,40.1623837303183,-39.2113527870205,-263.401459559064
16125,40.1615403855911,-39.2113681446839,-263.401500706474
16234,40.1623062961662,-39.2113541971279,-263.401463337224
16328,40.1616531779966,-39.2113660906847,-263.401495203383
16453,40.1616473161053,-39.2113661974335,-263.40149548933
16531,40.1619913462632,-39.2113599324964,-263.401478704033
16625,40.1617458467317,-39.2113644031494,-263.401490681961
16719,40.1621995020307,-39.2113561419,-263.401468547565
16828,40.1614257770076,-39.2113702317591,-263.401506298109
16922,40.1627075561703,-39.211346890038,-263.401443758371
17031,40.1614395411678,-39.2113699811085,-263.401505626545
17125,40.1628839742243,-39.2113436773965,-263.40143515061
17219,40.1614598613858,-39.2113696110681,-263.401504635171
17328,40.1623839227464,-39.2113527835252,-263.401459549553
17422,40.1617157574018,-39.2113649510895,-263.401492150139
17531,40.1616899841969,-39.2113654204304,-263.401493407597
17625,40.1622996881818,-39.211354317468,-263.401463659542
17719,40.1615382331846,-39.2113681838837,-263.401500811376
17828,40.1631773257191,-39.2113383353639,-263.401420836433
17922,40.1613460754747,-39.2113716831606,-263.401510186636
18031,40.161617397816,-39.2113667422591,-263.401496949054
18125,40.1624151932637,-39.2113522140707,-263.401458023907
18219,40.161446532113,-39.2113698537986,-263.401505285494
18328,40.1632276619835,-39.2113374187139,-263.401418380479
18422,40.1613702275275,-39.2113712433396,-263.401509008289
18531,40.1633417126114,-39.2113353418171,-263.401412814879
18625,40.1614969435559,-39.2113689357837,-263.401502825873
18719,40.1630606823226,-39.2113404594653,-263.401426528213
18828,40.1618584626307,-39.2113623523666,-263.401485187062
18922,40.1613753026705,-39.2113711509172,-263.401508760681
19031,40.161547536052,-39.211368014469,-263.401500357553
19125,40.1625584378316,-39.2113496055222,-263.401451034472
19219,40.1614333988255,-39.2113700929588,-263.401505926249
19328,40.1631619365951,-39.2113386155797,-263.401421587536
19422,40.1613966673025,-39.2113707618563,-263.401507718326
19531,40.163067370334,-39.2113403376744,-263.401426201149
19625,40.1615734930637,-39.211367541779,-263.401499091066
19719,40.1629568619576,-39.2113423500589,-263.401431594017
19828,40.1620148242939,-39.2113595049486,-263.401477558014
19922,40.152852352016,-39.2074995501242,-263.402972574443
20016,-22.8441645155764,-9.43900339456049,-265.692560261711
20125,-39.5073332415222,-1.49190169290397,-263.306349334718
20219,-39.5100541245198,-1.49060102095376,-263.305847640775
20328,-39.5106891783658,-1.49029744409161,-263.305730540087
20422,-39.5102648539914,-1.49050028526251,-263.305808783541
20531,-39.5104425909671,-1.49041532107536,-263.305776009735
20625,-39.5105244887814,-1.49037617119401,-263.305760908129
20719,-39.5103476951947,-1.49046068441042,-263.305793508004
20828,-39.5109091324649,-1.49019229870077,-263.30568998114
20922,-39.5101250395575,-1.49056712120914,-263.305834564495
21031,-39.5111894488116,-1.49005829813989,-263.305638291428
21125,-39.5101153143272,-1.49057177019233,-263.305836357762
21219,-39.5110685833204,-1.49011607587699,-263.305660578842
21328,-39.5103092251767,-1.49047907435659,-263.305800601613
21422,-39.5106672694146,-1.49030791729728,-263.305734579934
21531,-39.5106924589305,-1.49029587586383,-263.305729934837
21625,-39.5102175414141,-1.49052290224794,-263.305817507715
