time,sim_x,sim_y,sim_z
0,0,0,-263.277315152675
16,8.32692083436959,-0.194605551071059,-263.734130774372
17,9.42708021026967,-0.207332379216135,-263.781100511985
125,39.3362708209491,3.86937848929987,-262.551335615844
219,39.3438321987786,3.87093904642577,-262.550501859823
328,39.3449193367967,3.87117464030288,-262.550380235086
422,39.3438194969124,3.87191530759394,-262.550759784194
438,39.3647277308251,4.44388169234009,-262.69413726622
578,39.441180176338,6.56115471000404,-263.214179892582
641,39.4411850174277,6.56129115652612,-263.214212824313
750,39.4411889857553,6.56140297177601,-263.21423981097
844,39.4390249368513,6.56467712270993,-263.2143468151
860,38.9572074089718,7.4000519775339,-263.260907302785
969,37.1049258857634,10.6111735812029,-263.40972634964
1063,37.1043541418348,10.61216461273,-263.409764637999
1172,37.104077916283,10.6126434092336,-263.409783133059
1266,37.1045952130043,10.613650077057,-263.410159856317
1281,37.1210081815964,11.131637531001,-263.526600211359
1391,37.1891488673858,13.3341784905957,-264.010318426555
1485,37.1891724715197,13.3349567750582,-264.010485990846
1594,37.1892044429724,13.3360110072066,-264.010712960827
1688,37.1882184288083,13.3644993370001,-264.004887888268
1703,37.1566030628907,14.3551453822055,-263.818137765225
1813,37.017433280528,18.6686451610722,-262.962171000944
1906,37.0173834557727,18.6701757072601,-262.961854675996
2016,37.0173816244797,18.6702319613663,-262.961843049119
2110,37.010545155652,18.673708525231,-262.960496728611
2125,36.5449881118703,18.9264484897196,-262.864902316256
2250,34.6050874213398,19.9795396922437,-262.455470036341
2344,34.6051668894873,19.9794965856202,-262.455487196193
2438,34.6041054915561,19.9800720653796,-262.455258071037
2531,34.6053518506662,19.9802010525824,-262.455673121047
2547,34.6207603279864,20.5591868066237,-262.564793673718
2672,34.6769236662369,22.7234027026446,-262.962024987021
2750,34.6769313727267,22.7237061572229,-262.962079409291
2860,34.6769324004395,22.7237466252601,-262.962086666885
2953,34.656382016951,22.736255439159,-262.967033185241
2969,33.7299972569334,23.3118043968047,-263.18944414068
3078,30.1432460147402,25.5391192666043,-264.010340638288
3172,30.1421888780252,25.5397753182559,-264.010572431845
3281,30.1413117879364,25.5403196377788,-264.01076474347
3375,30.1433544754178,25.5391056673736,-264.010616930529
3406,29.1045303609712,26.0971136366824,-263.753895709528
3516,27.7429581769202,26.8272651716631,-263.409898603241
3610,27.7418492531208,26.8278592038708,-263.409614532528
3719,27.7420359004106,26.8277592200558,-263.409662345985
3813,27.7411376893649,26.8296245258906,-263.409651460313
3828,27.2814384184789,27.6252937412325,-263.377015945189
3938,25.4028029477183,30.876047927955,-263.214146825769
