run_id,time,actual_elapsed_ms,schedule_lag_ms,target_x,target_y,target_z,sim_x,sim_y,sim_z,nominal_theta1,nominal_theta2,nominal_theta3,predicted_error_x,predicted_error_y,predicted_error_z,requested_correction_x,requested_correction_y,requested_correction_z,applied_correction_x,applied_correction_y,applied_correction_z,corrected_target_x,corrected_target_y,corrected_target_z,corrected_theta1,corrected_theta2,corrected_theta3,correction_gain,max_xy_correction_mm,correction_clamped,fallback_used,command_sent,correction_status
2026-06-06_run02_cross_pm30_on_r01,0,16,16,0.0,0.0,-263.27731514697575,0.0,0.0,-263.277315152675,0.0,0.0,0.0,-2.241470099661118,0.21151449462071747,0.02963919516425717,0.5603675249152795,-0.05287862365517937,0.0,0.5603675249152795,-0.05287862365517937,0.0,0.5603675249152795,-0.05287862365517937,-263.27731514697575,-0.012964923123112634,-0.11462733468306198,0.1284009648257489,0.25,2.0,False,False,True,applied
2026-06-06_run02_cross_pm30_on_r01,100,110,10,0.0,0.0,-263.27731514697575,0.0,0.0,-263.277315152675,0.0,0.0,0.0,-2.241470099661118,0.21151449462071747,0.02963919516425717,0.5603675249152795,-0.05287862365517937,0.0,0.5603675249152795,-0.05287862365517937,0.0,0.5603675249152795,-0.05287862365517937,-263.27731514697575,-0.012964923123112634,-0.11462733468306198,0.1284009648257489,0.25,2.0,False,False,False,applied
2026-06-06_run02_cross_pm30_on_r01,200,203,3,0.0,0.0,-263.27731514697575,0.0,0.0,-263.277315152675,0.0,0.0,0.0,-2.241470099661118,0.21151449462071747,0.02963919516425717,0.5603675249152795,-0.05287862365517937,0.0,0.5603675249152795,-0.05287862365517937,0.0,0.5603675249152795,-0.05287862365517937,-263.27731514697575,-0.012964923123112634,-0.11462733468306198,0.1284009648257489,0.25,2.0,False,False,False,applied
2026-06-06_run02_cross_pm30_on_r01,300,313,13,0.0,0.0,-263.27731514697575,0.0,0.0,-263.277315152675,0.0,0.0,0.0,-2.241470099661118,0.21151449462071747,0.02963919516425717,0.5603675249152795,-0.05287862365517937,0.0,0.5603675249152795,-0.05287862365517937,0.0,0.5603675249152795,-0.05287862365517937,-263.27731514697575,-0.012964923123112634,-0.11462733468306198,0.1284009648257489,0.25,2.0,False,False,False,applied
2026-06-06_run02_cross_pm30_on_r01,400,407,7,0.0,0.0,-263.27731514697575,0.0,0.0,-263.277315152675,0.0,0.0,0.0,-2.241470099661118,0.21151449462071747,0.02963919516425717,0.5603675249152795,-0.05287862365517937,0.0,0.5603675249152795,-0.05287862365517937,0.0,0.5603675249152795,-0.05287862365517937,-263.27731514697575,-0.012964923123112634,-0.11462733468306198,0.1284009648257489,0.25,2.0,False,False,False,applied
2026-06-06_run02_cross_pm30_on_r01,500,500,0,0.0,0.0,-263.27731514697575,-6.03749420582576e-15,6.12350063309824e-15,-263.277315149502,0.0,0.0,0.0,-2.2414701015957927,0.21151450063890606,0.029639194582513205,0.5603675253989482,-0.052878625159726515,0.0,0.5603675253989482,-0.052878625159726515,0.0,0.5603675253989482,-0.052878625159726515,-263.27731514697575,-0.012964923499281782,-0.1146273345989461,0.1284009651196554,0.25,2.0,False,False,True,applied
2026-06-06_run02_cross_pm30_on_r01,600,610,10,0.0,0.0,-263.27731514697575,-6.03749420582576e-15,6.12350063309824e-15,-263.277315149502,0.0,0.0,0.0,-2.2414701015957927,0.21151450063890606,0.029639194582513205,0.5603675253989482,-0.052878625159726515,0.0,0.5603675253989482,-0.052878625159726515,0.0,0.5603675253989482,-0.052878625159726515,-263.27731514697575,-0.012964923499281782,-0.1146273345989461,0.1284009651196554,0.25,2.0,False,False,False,applied
2026-06-06_run02_cross_pm30_on_r01,700,703,3,0.0,0.0,-263.27731514697575,-6.03749420582576e-15,6.12350063309824e-15,-263.277315149502,0.0,0.0,0.0,-2.2414701015957927,0.21151450063890606,0.029639194582513205,0.5603675253989482,-0.052878625159726515,0.0,0.5603675253989482,-0.052878625159726515,0.0,0.5603675253989482,-0.052878625159726515,-263.27731514697575,-0.012964923499281782,-0.1146273345989461,0.1284009651196554,0.25,2.0,False,False,False,applied
2026-06-06_run02_cross_pm30_on_r01,800,813,13,0.0,0.0,-263.27731514697575,-6.03749420582576e-15,6.12350063309824e-15,-263.277315149502,0.0,0.0,0.0,-2.2414701015957927,0.21151450063890606,0.029639194582513205,0.5603675253989482,-0.052878625159726515,0.0,0.5603675253989482,-0.052878625159726515,0.0,0.5603675253989482,-0.052878625159726515,-263.27731514697575,-0.012964923499281782,-0.1146273345989461,0.1284009651196554,0.25,2.0,False,False,False,applied
2026-06-06_run02_cross_pm30_on_r01,900,907,7,0.0,0.0,-263.27731514697575,-6.03749420582576e-15,6.12350063309824e-15,-263.277315149502,0.0,0.0,0.0,-2.2414701015957927,0.21151450063890606,0.029639194582513205,0.5603675253989482,-0.052878625159726515,0.0,0.5603675253989482,-0.052878625159726515,0.0,0.5603675253989482,-0.052878625159726515,-263.27731514697575,-0.012964923499281782,-0.1146273345989461,0.1284009651196554,0.25,2.0,False,False,False,applied
