run_id,time,actual_elapsed_ms,schedule_lag_ms,target_x,target_y,target_z,sim_x,sim_y,sim_z,nominal_theta1,nominal_theta2,nominal_theta3,predicted_error_x,predicted_error_y,predicted_error_z,requested_correction_x,requested_correction_y,requested_correction_z,applied_correction_x,applied_correction_y,applied_correction_z,corrected_target_x,corrected_target_y,corrected_target_z,corrected_theta1,corrected_theta2,corrected_theta3,correction_gain,max_xy_correction_mm,correction_clamped,fallback_used,command_sent,correction_status
2026-06-06_run02_diamond_pm35_on_r03,0,16,16,0.0,0.0,-263.27731514697575,0.0,0.0,-263.277315152675,0.0,0.0,0.0,-2.241470099661118,0.21151449462071747,0.02963919516425717,0.5603675249152795,-0.05287862365517937,0.0,0.5603675249152795,-0.05287862365517937,0.0,0.5603675249152795,-0.05287862365517937,-263.27731514697575,-0.012964923123112634,-0.11462733468306198,0.1284009648257489,0.25,2.0,False,False,True,applied
2026-06-06_run02_diamond_pm35_on_r03,100,109,9,0.0,0.0,-263.27731514697575,0.0,0.0,-263.277315152675,0.0,0.0,0.0,-2.241470099661118,0.21151449462071747,0.02963919516425717,0.5603675249152795,-0.05287862365517937,0.0,0.5603675249152795,-0.05287862365517937,0.0,0.5603675249152795,-0.05287862365517937,-263.27731514697575,-0.012964923123112634,-0.11462733468306198,0.1284009648257489,0.25,2.0,False,False,False,applied
2026-06-06_run02_diamond_pm35_on_r03,200,203,3,0.0,0.0,-263.27731514697575,0.0,0.0,-263.277315152675,0.0,0.0,0.0,-2.241470099661118,0.21151449462071747,0.02963919516425717,0.5603675249152795,-0.05287862365517937,0.0,0.5603675249152795,-0.05287862365517937,0.0,0.5603675249152795,-0.05287862365517937,-263.27731514697575,-0.012964923123112634,-0.11462733468306198,0.1284009648257489,0.25,2.0,False,False,False,applied
2026-06-06_run02_diamond_pm35_on_r03,300,312,12,0.0,0.0,-263.27731514697575,0.0,0.0,-263.277315152675,0.0,0.0,0.0,-2.241470099661118,0.21151449462071747,0.02963919516425717,0.5603675249152795,-0.05287862365517937,0.0,0.5603675249152795,-0.05287862365517937,0.0,0.5603675249152795,-0.05287862365517937,-263.27731514697575,-0.012964923123112634,-0.11462733468306198,0.1284009648257489,0.25,2.0,False,False,False,applied
2026-06-06_run02_diamond_pm35_on_r03,400,406,6,0.0,0.0,-263.27731514697575,0.0,0.0,-263.277315152675,0.0,0.0,0.0,-2.241470099661118,0.21151449462071747,0.02963919516425717,0.5603675249152795,-0.05287862365517937,0.0,0.5603675249152795,-0.05287862365517937,0.0,0.5603675249152795,-0.05287862365517937,-263.27731514697575,-0.012964923123112634,-0.11462733468306198,0.1284009648257489,0.25,2.0,False,False,False,applied
2026-06-06_run02_diamond_pm35_on_r03,500,500,0,0.0,0.0,-263.27731514697575,-3.21716911149011e-15,1.21817876195777e-14,-263.277315148592,0.0,0.0,0.0,-2.241470102150652,0.21151450236490366,0.02963919441567086,0.560367525537663,-0.052878625591225914,0.0,0.560367525537663,-0.052878625591225914,0.0,0.560367525537663,-0.052878625591225914,-263.27731514697575,-0.0129649236070886,-0.11462733457488644,0.12840096520382532,0.25,2.0,False,False,True,applied
2026-06-06_run02_diamond_pm35_on_r03,600,609,9,0.0,0.0,-263.27731514697575,-3.21716911149011e-15,1.21817876195777e-14,-263.277315148592,0.0,0.0,0.0,-2.241470102150652,0.21151450236490366,0.02963919441567086,0.560367525537663,-0.052878625591225914,0.0,0.560367525537663,-0.052878625591225914,0.0,0.560367525537663,-0.052878625591225914,-263.27731514697575,-0.0129649236070886,-0.11462733457488644,0.12840096520382532,0.25,2.0,False,False,False,applied
2026-06-06_run02_diamond_pm35_on_r03,700,703,3,0.0,0.0,-263.27731514697575,-3.21716911149011e-15,1.21817876195777e-14,-263.277315148592,0.0,0.0,0.0,-2.241470102150652,0.21151450236490366,0.02963919441567086,0.560367525537663,-0.052878625591225914,0.0,0.560367525537663,-0.052878625591225914,0.0,0.560367525537663,-0.052878625591225914,-263.27731514697575,-0.0129649236070886,-0.11462733457488644,0.12840096520382532,0.25,2.0,False,False,False,applied
2026-06-06_run02_diamond_pm35_on_r03,800,812,12,0.0,0.0,-263.27731514697575,-3.21716911149011e-15,1.21817876195777e-14,-263.277315148592,0.0,0.0,0.0,-2.241470102150652,0.21151450236490366,0.02963919441567086,0.560367525537663,-0.052878625591225914,0.0,0.560367525537663,-0.052878625591225914,0.0,0.560367525537663,-0.052878625591225914,-263.27731514697575,-0.0129649236070886,-0.11462733457488644,0.12840096520382532,0.25,2.0,False,False,False,applied
2026-06-06_run02_diamond_pm35_on_r03,900,906,6,0.0,0.0,-263.27731514697575,-3.21716911149011e-15,1.21817876195777e-14,-263.277315148592,0.0,0.0,0.0,-2.241470102150652,0.21151450236490366,0.02963919441567086,0.560367525537663,-0.052878625591225914,0.0,0.560367525537663,-0.052878625591225914,0.0,0.560367525537663,-0.052878625591225914,-263.27731514697575,-0.0129649236070886,-0.11462733457488644,0.12840096520382532,0.25,2.0,False,False,False,applied
2026-06-06_run02_diamond_pm35_on_r03,1000,1000,0,0.0,0.0,-263.27731514697575,3.91872106676742e-15,3.13659844555465e-14,-263.277315146976,0.0,0.0,0.0,-2.2414701031359785,0.21151450542995404,0.029639194119389964,0.5603675257839946,-0.05287862635748851,0.0,0.5603675257839946,-0.05287862635748851,0.0,0.5603675257839946,-0.05287862635748851,-263.27731514697575,-0.012964923798547823,-0.1146273345320148,0.12840096535346232,0.25,2.0,False,False,True,applied
2026-06-06_run02_diamond_pm35_on_r03,1100,1109,9,0.0,0.0,-263.27731514697575,3.91872106676742e-15,3.13659844555465e-14,-263.277315146976,0.0,0.0,0.0,-2.2414701031359785,0.21151450542995404,0.029639194119389964,0.5603675257839946,-0.05287862635748851,0.0,0.5603675257839946,-0.05287862635748851,0.0,0.5603675257839946,-0.05287862635748851,-263.27731514697575,-0.012964923798547823,-0.1146273345320148,0.12840096535346232,0.25,2.0,False,False,False,applied
