time,target_x,target_y,target_z,theta1_cmd,theta2_cmd,theta3_cmd,theta1_meas,theta2_meas,theta3_meas,sim_x,sim_y,sim_z,error_x,error_y,error_z
3500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,2.10075290789007e-14,5.49885755307345e-14,-263.277315146976,-3.89400000000002,1.42999999999994,0
3600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,2.38861411704969e-14,6.14785669333014e-14,-263.277315146976,-3.89400000000002,1.42999999999994,0
3700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,1.68609934408471e-14,6.48775067185204e-14,-263.277315146976,-3.89400000000002,1.42999999999994,0
3800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,9.83584571119734e-15,6.82764465037393e-14,-263.277315146976,-3.89400000000001,1.42999999999993,0
3900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,2.81069798154754e-15,7.16753862889583e-14,-263.277315146976,-3.894,1.42999999999993,0
4000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.21444974810227e-15,7.50743260741774e-14,-263.277315146976,-3.894,1.42999999999992,0
4100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-1.1239597477752e-14,7.84732658593963e-14,-263.277315146976,-3.89399999999999,1.42999999999992,0
4200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-1.82647452074019e-14,8.18722056446154e-14,-263.277315146976,-3.89399999999998,1.42999999999992,0
4300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.52898929370517e-14,8.52711454298343e-14,-263.277315146976,-3.89399999999997,1.42999999999991,0
4400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-3.23150406667015e-14,8.86700852150534e-14,-263.277315146976,-3.89399999999997,1.42999999999991,0
4500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-3.69638302361966e-14,8.30930067607036e-14,-263.277315146976,-3.89399999999996,1.42999999999992,0
4600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.40857321081437e-14,1.38475212036393e-14,-263.277315146976,-3.86957926813099,1.38156554845984,0
4700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.63250411061783e-14,1.28308002613772e-14,-263.277315146976,-3.78270097939572,1.20925694246822,0
4800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.81969636976508e-14,1.31955425701348e-14,-263.277315146976,5.35280327131841,0.829248979186333,0
4900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,0.00236065735308878,0.000104839304918317,-263.277429663307,15.4930409783061,0.426019650288255,0.000114516330995684
5000,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,24.0492994210031,1.01904272032071,-263.365913416825,1.5887005789969,-0.99604272032071,0.314644902221971
5100,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0685951805239,1.25713268256533,-263.051401176445,-4.1896215363589,-1.23211335035166,0.000132661841973913
5200,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0714210683513,1.25724266630604,-263.051221216085,-3.97849965952322,-1.278689548452,-4.72995639597684e-05
5300,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.071791793431,1.25725709481328,-263.051197604858,-3.836791793431,-1.34825709481328,-7.09097450339868e-05
5400,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0712120513095,1.25723453141074,-263.051234527959,-3.8362120513095,-1.34823453141074,-3.39871839969419e-05
5500,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.072200989357,1.25727302057524,-263.051171543118,-3.8377676006204,-1.28084628023116,-9.69714849929915e-05
5600,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0711367840376,1.25723160202444,-263.051239321558,-3.8371367840376,-1.22923160202444,-2.91934439928809e-05
5700,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0722629124963,1.25727543060277,-263.051167599246,-3.8382629124963,-1.22927543060277,-0.000100915356995301
5800,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0712471686872,1.25723589817319,-263.051232291448,-3.8372471686872,-1.22923589817319,-3.62237689728317e-05
5900,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0718716335436,1.25726020216442,-263.051192519872,-3.8378716335436,-1.22926020216442,-7.59947309916242e-05
6000,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.071576243388,1.25724870567966,-263.051211333248,-3.83430563324383,-1.22922145059513,-5.71828840065791e-05
6100,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.07131699277,1.25723861571167,-263.051227844515,-3.75022446327578,-1.22851284463255,-4.06708620062091e-05
6200,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0721719877803,1.2572718918419,-263.051173390213,-3.71912742740288,-1.1140968569436,-9.51243899862675e-05
6300,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0710860008944,1.25722962555327,-263.051242555788,-3.7190860008944,-0.98922962555327,-2.59591299709427e-05
6400,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0728485238203,1.2572982222971,-263.05113029996,-3.7208485238203,-0.9892982222971,-0.000138214643015999
6500,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0710639435964,1.25722876708575,-263.051243960529,-3.71843618115645,-1.06456025988024,-2.45543560026817e-05
6600,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0730295838762,1.25730526906484,-263.051118767764,-3.68313001071547,-1.07178553501065,-0.00014974683898572
6700,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0712126863495,1.25723455611851,-263.051234487384,-3.60039511102572,-0.988244409657479,-3.40277609893747e-05
6800,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0723485193939,1.25727876237975,-263.051162146699,-3.68450527118668,-0.98898006864469,-0.000106367903981663
6900,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0715389622348,1.2572472546779,-263.051213707114,-3.67077908602363,-0.98884092237614,-5.48088939922309e-05
7000,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0715358931553,1.25724713525438,-263.051213903001,-3.5995358931553,-0.98824713525438,-5.46129970189213e-05
7100,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0720487432127,1.2572670951835,-263.051181239227,-3.6000487432127,-0.9882670951835,-8.72753760177147e-05
7200,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0711303708198,1.25723135242216,-263.05123972997,-3.5991303708198,-0.98823135242216,-2.87850210156648e-05
7300,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0727832912934,1.25729568349812,-263.051134455025,-3.6007832912934,-0.98829568349812,-0.000134059577987955
7400,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0710192540263,1.25722702777718,-263.051246806684,-3.5990192540263,-0.98822702777718,-2.17081400251118e-05
7500,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0712878845544,1.25723748282662,-263.051229698323,-3.36038240790435,-0.906594714895789,-3.88169849543374e-05
7600,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0721406722048,1.25727067306272,-263.051175384818,-3.2431406722048,-0.86627067306272,-9.31297850002011e-05
7700,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0711499249051,1.25723211346618,-263.051238484653,-3.2421499249051,-0.86623211346618,-3.00303719882322e-05
7800,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0724467574757,1.25728258577328,-263.051155889805,-3.2434467574757,-0.86628258577328,-0.000112624798020988
7900,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0711847275409,1.25723346797728,-263.051236268145,-3.2421847275409,-0.86623346797728,-3.22469450111385e-05
8000,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.072339833008,1.25727842430006,-263.05116269965,-3.243339833008,-0.86627842430006,-0.000105814953030858
8100,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0714041699714,1.25724200862212,-263.051222292205,-3.2424041699714,-0.86624200862212,-4.62233969642512e-05
8200,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0717996825199,1.2572574018461,-263.051197102181,-3.2427996825199,-0.8662574018461,-7.14124220166923e-05
8300,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0718266392004,1.25725845098316,-263.051195385169,-3.20158568632532,-0.823968999306174,-7.31294339857413e-05
8400,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0712989136526,1.25723791207092,-263.051228995782,-3.11860096444168,-0.745190429160829,-3.95195519899971e-05
8500,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0723624591545,1.25727930487891,-263.051161258165,-3.037632947018,-0.744548225611106,-0.000107256438013792
8600,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0710700795324,1.25722900589736,-263.051243569748,-3.05454132555231,-0.744649599614193,-2.4945145980837e-05
8700,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0727976352143,1.25729624176105,-263.051133541394,-3.11173829751575,-0.745179080613562,-0.000134973209014788
8800,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0710529838906,1.25722834053901,-263.051244658537,-3.02444376472124,-0.744398263712599,-2.38563320067442e-05
8900,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0728683506712,1.25729899394698,-263.051129036891,-3.0058683506712,-0.74429899394698,-0.000139477712025382
9000,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0712144900435,1.25723462632782,-263.051234372632,-3.0042144900435,-0.74423462632782,-3.41425160286235e-05
9100,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0722933514603,1.25727661521737,-263.051165659385,-3.0052933514603,-0.74427661521737,-0.000102855218017339
9200,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0716168927085,1.25725028773051,-263.051208744079,-3.0046168927085,-0.74425028773051,-5.97721949588959e-05
9300,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0712283205967,1.25723516461225,-263.051233491828,-2.95715712046204,-0.743839608308597,-3.50233490280516e-05
9400,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0720493026984,1.25726711698566,-263.051181203956,-2.88613843083112,-0.732660869191802,-8.73106470180574e-05
9500,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0714844163542,1.25724513179771,-263.051217181527,-2.8862964530644,-0.646612763283767,-5.13343089778573e-05
9600,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0715568846224,1.25724795223184,-263.051212565911,-2.82748545711273,-0.444530643113424,-5.59501560246645e-05
9700,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0719640808596,1.25726380018049,-263.051186631731,-4.45190247967613,-0.337815184543843,-8.1882871995731e-05
9800,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0711624064403,1.25723259924275,-263.051237689671,-10.8794537204532,-0.614909933968672,-3.08253769958355e-05
9900,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0710122849343,1.25722675653969,-263.051247250501,-17.3076565141435,-0.89203004162818,-2.12643140002911e-05
10000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,5.99960192373991,0.263588998981504,-263.501193451938,0.335400931854554,-0.175518234432563,0.223878304962
10100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,0.00339815967609714,0.000150916113182304,-263.277479998347,-0.0967482192779717,-0.18920610192681,0.000164851371039276
10200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00131080003242057,-5.82148115794095e-05,-263.277251540686,-0.554689199967579,-0.119407900017377,-6.36062899843637e-05
10300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000465449455872076,-2.0671353561148e-05,-263.2772925619,-0.555534550544128,-0.0899793286464388,-2.25854889777111e-05
10400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00158016605431992,-7.01778349942777e-05,-263.277238469039,-0.554567692816266,-0.0721867576946464,-7.66779369882897e-05
10500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000664379352271457,-2.9506162825806e-05,-263.277282908835,-0.556175343361673,0.0107962318361093,-3.2238983010302e-05
10600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00109002820921681,-4.8409952450312e-05,-263.27726225395,-0.555377493007909,-0.0338490439925137,-5.28930259520166e-05
10700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00103728540388563,-4.60675618570702e-05,-263.277264813159,-0.554962714596114,-0.0899539324381429,-5.03338170005918e-05
10800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000631330186302322,-2.80383924064527e-05,-263.277284512588,-0.555368669813698,-0.0899719616075935,-3.06351479935074e-05
10900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00152960950740056,-6.79325401735645e-05,-263.277240922152,-0.554470390492599,-0.0899320674598264,-7.42248240044319e-05
11000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000421308179209251,-1.87109672659056e-05,-263.277294703815,-0.555578691820791,-0.0899812890327341,-2.04434990109803e-05
11100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00195151556353592,-8.6670144673036e-05,-263.27722044795,-0.554048484436464,-0.091523616453693,-9.46990259649283e-05
11200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000422525924946996,-1.87650491409582e-05,-263.27729464473,-0.555577474075053,-0.183556578812296,-2.05025860395835e-05
11300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00194824013817211,-8.65246999488591e-05,-263.27722060635,-0.554051759861828,-0.146959890758988,-9.45406259802439e-05
11400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00062095950562648,-2.75778131204672e-05,-263.277285015825,-0.555379040494374,-0.0899724221868795,-3.01318860351785e-05
11500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00133799697895183,-5.94227052701402e-05,-263.277250220191,-0.554662003021048,-0.0899405772947299,-6.49267850008073e-05
11600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00107083462958089,-4.75575424491066e-05,-263.277263185102,-0.554929165370419,-0.0899524424575509,-5.19618739645011e-05
11700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000675959190580552,-3.00204493685897e-05,-263.277282346768,-0.555611022272949,-0.0555322039270697,-3.28010789871769e-05
11800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00173063778967846,-7.68606021150579e-05,-263.277231165824,-0.555266656915748,0.0297522252532795,-8.3981151988155e-05
11900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000361917505302538,-1.6073332585872e-05,-263.277297585641,-0.555954763228323,-0.0519822386323673,-1.75615849684618e-05
12000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000936278105957435,-4.15816484597971e-05,-263.277269714784,-0.555063721894043,-0.133914152744496,-4.54338639883645e-05
12100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00119743569013586,-5.31801128738714e-05,-263.277257041657,-0.554802564309864,-0.208946819887126,-5.81053189989689e-05
12200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000529390574515533,-2.35110880904414e-05,-263.2772894591,-0.555470609425485,-0.20897648891191,-2.56884100053867e-05
12300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00187114922933572,-8.31009636427004e-05,-263.277224347188,-0.554128850770664,-0.142042178640903,-9.0799787983542e-05
12400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000316468426784084,-1.40548640907386e-05,-263.277299791027,-0.555683531573216,-0.119978012268016,-1.53561399542923e-05
12500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023354692838603,-0.000103722276019334,-263.277201814098,-0.55366453071614,-0.2026864219425,-0.000113332877958783
12600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000336215688164875,-1.49318722775458e-05,-263.277298832809,-0.633263913449132,-0.20964269634075,-1.6314382037308e-05
12700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00220735496362165,-9.8032456961959e-05,-263.277208031989,-0.671792645036378,-0.251518797391769,-0.000107114986974466
12800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000478794315739013,-2.12640204753262e-05,-263.277291914355,-0.673546370747907,-0.322989450831756,-2.32330580161033e-05
12900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000325552443085248,-1.44582998532129e-05,-263.277299350239,-0.674398244182811,-0.156721944736874,-1.57969390102153e-05
13000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000756602324822315,-3.36019353365221e-05,-263.277278433815,-0.673822890958344,-0.141006697367851,-3.67142529853481e-05
13100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00135232571603136,-6.00590431072494e-05,-263.277249525501,-0.657168500654691,-0.194198408452542,-6.56214749596984e-05
13200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000423810684839918,-1.88221073042337e-05,-263.277294582392,-0.565263223300386,-0.0998323988946203,-2.05649259896745e-05
13300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00209598500414083,-9.30863239569678e-05,-263.277213436378,-0.553904014995859,-0.163354383085704,-0.000101710597959936
13400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000344260634417472,-1.52891610354152e-05,-263.277298442447,-0.555655739365583,-0.172794144927292,-1.67047550121424e-05
13500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00250362461312735,-0.000111190370352268,-263.277193653526,-0.553496375386873,-0.091281794195693,-0.000121493449967147
13600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000427104005391226,-1.89683724870686e-05,-263.277294422503,-0.555572895994609,-0.174727197053283,-2.07248209562749e-05
13700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00210707314087963,-9.35787492488688e-05,-263.277212898743,-0.55389292685912,-0.160441103055135,-0.00010224823296312
13800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000661763715876282,-2.9390007108478e-05,-263.277283035542,-0.555338236284124,-0.100109543010082,-3.21122690252196e-05
13900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000351255285911546,-1.55998047927031e-05,-263.277298103042,-0.555648744714089,-0.182674607664087,-1.70441689988365e-05
