time,target_x,target_y,target_z,theta1_cmd,theta2_cmd,theta3_cmd,theta1_meas,theta2_meas,theta3_meas,sim_x,sim_y,sim_z,error_x,error_y,error_z
4000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.36705792251217e-14,7.45310687903346e-14,-263.277315146976,-4.21899999999996,-3.33800000000007,0
4100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.28749040234267e-14,7.74005574236319e-14,-263.277315146976,-4.21899999999996,-3.33800000000008,0
4200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.20792288217316e-14,8.02700460569292e-14,-263.277315146976,-4.21899999999996,-3.33800000000008,0
4300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.12835536200365e-14,8.31395346902264e-14,-263.277315146976,-4.21899999999996,-3.33800000000008,0
4400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-3.64136555691749e-14,8.2135176238213e-14,-263.277315146976,-4.21899999999996,-3.33800000000008,0
5000,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,31.5428998120813,33.4586656797318,-264.005245386646,2.7001001879187,8.7323343202682,1.067608272911
5100,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3852793527202,41.8839045283622,-262.938194085813,-4.64189492002325,0.56393615247665,0.000556972105982823
5200,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3888737817862,41.8877793408938,-262.937583143873,-4.37611708244655,0.725897639107025,-5.39702430160105e-05
5300,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3894134494592,41.8883611065493,-262.937491406484,-4.3124134494592,0.790638893450705,-0.000145707222998226
5400,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3890252174253,41.88794258958,-262.937557401779,-4.3120252174253,0.791057410420002,-7.97128210479059e-05
5500,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3892133201095,41.8881453656362,-262.937525426437,-4.2419662069338,0.792025419583396,-0.00011168902301506
5600,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3892584285426,41.8881939928521,-262.937517758527,-4.19225842854259,0.792806007147895,-0.000119355180004277
5700,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3889680980032,41.8878810144375,-262.937567111366,-4.19196809800319,0.793118985562501,-7.00030290090581e-05
5800,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3896067684219,41.8885695058595,-262.937458543842,-4.1926067684219,0.792430494140497,-0.000178569864999645
5900,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3888754145383,41.8877811010122,-262.937582866328,-4.19187541453829,0.793218898987796,-5.42477919793782e-05
6000,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3898836596328,41.8888679967474,-262.93741147408,-4.1928836596328,0.792132003252597,-0.00022563962698996
6100,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.388906556998,41.8878146728068,-262.93757757248,-4.191906556998,0.7931853271932,-5.95417250224273e-05
6200,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3897343368962,41.8887070256829,-262.937436857904,-4.19273433689619,0.7922929743171,-0.000200255803008531
6300,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3890620207281,41.8879822638328,-262.937551145411,-4.19206202072809,0.793017736167201,-8.59693349752888e-05
6400,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3893025291273,41.8882415336325,-262.937510261665,-4.1923025291273,0.792758466367495,-0.000126852042001246
6500,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3893448307748,41.8882871351672,-262.937503070408,-4.1923448307748,0.792712864832801,-0.000134043298999131
6600,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3889672838762,41.8878801368129,-262.937567249679,-4.1919672838762,0.793119863187094,-6.98647140211506e-05
6700,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3897221279681,41.8886938643925,-262.937438933127,-4.1927221279681,0.792306135607497,-0.000198180580014196
6800,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3888297975572,41.8877319255916,-262.937590620578,-4.1918297975572,0.793268074408395,-4.64934319666099e-05
6900,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3900939255731,41.889094665136,-262.937375729741,-4.24390286085827,0.739815502050625,-0.000261383966005724
7000,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3888378513434,41.8877406076306,-262.937589251543,-4.3108378513434,0.6712593923694,-4.78624859852061e-05
7100,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3901215155105,41.8891244074132,-262.937371038702,-4.3121215155105,0.669875592586799,-0.000266075005015409
7200,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3889810874992,41.8878950172259,-262.937564903186,-4.31098108749919,0.671104982774096,-7.22112540074704e-05
7300,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3896170765891,41.8885806182718,-262.937456790512,-4.27524464630638,0.671030683077483,-0.000180323195024812
7400,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3892907117057,41.8882287944234,-262.937512270066,-4.1922907117057,0.672771205576602,-0.000124843641003736
7500,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3888514315352,41.8877552471722,-262.937586943101,-4.1918514315352,0.673244752827799,-5.01709590139399e-05
7600,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.389982407401,41.8889744477496,-262.937394686511,-4.192982407401,0.672025552250403,-0.000242427195985329
7700,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3890138225739,41.887930305867,-262.937559338647,-4.1920138225739,0.682835536875345,-7.77759099719333e-05
7800,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3894848751113,41.8884381040623,-262.937479263751,-4.1924848751113,0.765655986060779,-0.00015784995599688
7900,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3893531711256,41.8882961261325,-262.937501652617,-4.07943214654083,0.850587760419351,-0.000135461089996625
8000,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3888624468233,41.8877671217272,-262.937585070655,-3.95368868982347,0.894382038293159,-5.20434319923879e-05
8100,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3898697422234,41.8888529937764,-262.93741383907,-3.95400092328568,0.809888733696873,-0.00022327463699412
8200,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3890439563752,41.8879627903142,-262.937554216288,-3.95367454742799,0.870708136021484,-8.28983850169607e-05
8300,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3893682415931,41.8883123722334,-262.937499090524,-3.91005292016811,0.871471033319096,-0.000138023183012592
8400,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3894129359045,41.8883605529975,-262.93749149322,-3.84106256194849,0.80409941289664,-0.000145620486989628
8500,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3888720388087,41.887777461952,-262.93758344015,-3.92370774321561,0.885806117552256,-5.36739620429216e-05
8600,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3897699234296,41.8887453883116,-262.93743080778,-3.95476992342959,0.914254611688399,-0.000206305927008543
8700,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3890723033385,41.8879933485376,-262.937549397667,-3.95392882189462,0.897788878196884,-8.7717121004971e-05
8800,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3892600371981,41.8881957270677,-262.937517484401,-3.9534093270341,0.812719053252827,-0.000119629306027491
8900,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3894704998488,41.8884226073492,-262.937481707937,-3.95400692030381,0.85894784725285,-0.000155405769987738
9000,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3888808794103,41.8877869921808,-262.937581937369,-3.92685153020012,0.888853807762985,-5.51767660113001e-05
9100,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3896766613864,41.8886448510841,-262.937446661866,-3.84270752732949,0.805162109091803,-0.00019045184103561
9200,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.389099496388,41.8880226628359,-262.937544775197,-3.91607735630485,0.877897894768964,-9.23397079759525e-05
9300,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3891566529482,41.8880842780592,-262.937535058889,-3.9541566529482,0.914915721940794,-0.000102056282003105
9400,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3895264086748,41.8884828774724,-262.937472204008,-3.95452640867479,0.914517122527599,-0.000164909699037707
9500,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3888913817975,41.8877983138271,-262.9375801521,-3.9538913817975,0.9152016861729,-5.69620630130885e-05
9600,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3895873726798,41.8885485971453,-262.937461840504,-10.0780286017531,1.18127995176114,-0.000175273203012694
9700,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3891258257453,41.8880510460676,-262.937540299544,-18.6378745214941,1.55479233781125,-9.6815479992074e-05
9800,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3890565364267,41.8879763516873,-262.93755207789,-27.1981126988509,1.92788186716396,-8.50368329565754e-05
9900,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3866656869341,41.8873891792147,-262.937757601157,-35.7560293160337,2.30148387460896,0.000120487449976281
10000,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,7.83295493962914,40.6483778988298,-263.059920457614,-9.37792516860959,3.72655120931145,0.560481550253996
10100,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,0.00255165406597382,40.26202164617,-262.49966041706,-1.79549026024097,4.02677838978043,0.000221509701987088
10200,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000371011361408618,40.2618720064661,-262.499406697067,-1.62219461533538,4.11634407721581,-3.22105519785509e-05
10300,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00111660808793297,40.2618338313307,-262.499341964435,-1.61899174004706,4.20332271100204,-9.69429229940033e-05
10400,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000971587508871099,40.2618412564771,-262.499354554937,-1.6608021066567,4.26533711584084,-8.43542110260387e-05
10500,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000361394827172523,40.2618724988442,-262.49940753201,-1.57797857316352,4.26600699722311,-3.13755959950868e-05
10600,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000371754369012366,40.2618719684261,-262.499406632583,-1.56362824563099,4.2661280315739,-3.22750370287395e-05
10700,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00187468750633705,40.2617950168289,-262.499276146036,-1.59534081300867,4.26592586131803,-0.000162761322030747
10800,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000308402438688424,40.261875212084,-262.499412132706,-1.68030470748538,4.2651448458158,-2.67748329747519e-05
10900,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00195556275458617,40.2617908759563,-262.499269124505,-1.60126160187345,4.26587956803842,-0.000169782852992739
11000,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000418734028823114,40.2618695630438,-262.49940255393,-1.60598716543454,4.26577408485986,-3.63537610041931e-05
11100,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.0014320646977529,40.2618176796049,-262.499314575718,-1.70297678670623,4.25413986019725,-0.000124331639995034
11200,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000742107815649959,40.2618530060863,-262.499374478938,-2.08448341684466,4.0576833022468,-6.44294639755572e-05
11300,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000664173245074615,40.2618569963825,-262.499381245083,-2.0903972787093,4.02070551242461,-5.76631119884041e-05
11400,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00137001198282372,40.2618208568108,-262.499319963609,-2.06829793495166,4.02092142934941,-0.000118943748987022
11500,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000484775063852445,40.2618661816886,-262.499396820234,-2.15187309145805,4.02018123119777,-4.20875700228862e-05
11600,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00127715239961361,40.2618256113192,-262.499328025879,-2.15672284760039,4.02017438868079,-0.000110881479031377
11700,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000796876001864693,40.2618502019031,-262.499369723891,-2.15720312399814,4.0201497980969,-6.91846710196842e-05
11800,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000605308143677326,40.2618600103287,-262.499386355797,-2.15739469185632,4.0201399896713,-5.25522559655656e-05
11900,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00142253593793471,40.2618181675556,-262.499315403579,-2.15657746406207,4.02018183244439,-0.000123503779036582
12000,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000585564027832304,40.2618610212156,-262.499388069749,-2.15741443597217,4.0201389787844,-5.08382590282963e-05
12100,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00109854349946833,40.2618347562843,-262.49934353308,-2.15690145650053,4.0201652437157,-9.53742780325229e-05
12200,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000942522707256985,40.2618427446414,-262.499357078538,-2.15705747729274,4.0201572553586,-8.18305049961054e-05
12300,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000551921368094437,40.261862743766,-262.499390990758,-2.15744807863191,4.02013725623399,-4.79171779943499e-05
12400,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00138389757509188,40.261820145878,-262.499318758192,-2.15661610242491,4.020179854122,-0.000120149166036754
12500,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000667110553133255,40.2618568459696,-262.499380989872,-2.15733288944687,4.0201431540304,-5.79183300146724e-05
12600,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00100381805115661,40.2618396063007,-262.499351757104,-2.15699618194884,4.0201603936993,-8.71502539894209e-05
12700,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00106358847159185,40.2618365459475,-262.49934656732,-2.15693641152841,4.02016345405249,-9.23400380088424e-05
12800,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000512880703468282,40.2618647426735,-262.499394380206,-2.15748711929653,4.02013525732649,-4.45276509708492e-05
12900,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00128630746020088,40.2618251425862,-262.499327231048,-2.1567136925398,4.0201748574138,-0.000111676309984432
13000,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000743924562333036,40.2618529130366,-262.499374320875,-2.04457256058202,4.02156746740275,-6.45875330178569e-05
13100,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000910267892613575,40.2618443961473,-262.4993598791,-1.91871751005605,3.97867506871789,-7.9029829009869e-05
13200,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00117856413866162,40.2618306590824,-262.499336584872,-1.91687433800065,3.790491146565,-0.000102322485986406
13300,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000473658287035624,40.2618667508897,-262.499397785436,-2.07747129269278,3.86243266025941,-4.11223480227818e-05
13400,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.0012011937705075,40.2618295004931,-262.499334620683,-2.19892533814154,3.90044568384451,-0.000104286675025378
13500,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000815863090772496,40.2618492297333,-262.499368075165,-2.26845018643401,3.89926394590494,-7.0833454969943e-05
13600,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000824559847650971,40.2618487844688,-262.499367320241,-2.18534486946659,3.90066097302171,-7.15884060014105e-05
13700,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00128768101962481,40.261825072191,-262.499327111091,-2.20912692273179,3.9002772033762,-0.000111796266992314
13800,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000436656958432731,40.2618686453821,-262.499400997833,-2.25875617173088,3.89941382808531,-3.79098869984773e-05
13900,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00111923674109245,40.2618336967695,-262.499341736254,-2.17534451548445,3.90083918134435,-9.71711040165246e-05
14000,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000884998403074235,40.2618456899546,-262.49936207283,-2.15611500159693,3.9011543100454,-7.68360129654866e-05
14100,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000742018449198521,40.2618530106521,-262.499374486455,-2.15651342327264,3.93154455424645,-6.4421947001847e-05
14200,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00139299614267045,40.2618196799515,-262.499317967387,-2.15660700385733,4.0201803200485,-0.000120939970997824
14300,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000400745450907916,40.2618704840738,-262.499404115614,-2.15759925454909,4.02012951592619,-3.4792048950294e-05
14400,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00104072595403401,40.2618377165931,-262.499348552618,-2.15695927404597,4.0201622834069,-9.03547399957461e-05
