time,target_x,target_y,target_z,theta1_cmd,theta2_cmd,theta3_cmd,theta1_meas,theta2_meas,theta3_meas,sim_x,sim_y,sim_z,error_x,error_y,error_z
2800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-5.17113110563981e-15,7.67712603264155e-15,-263.277315146976,-4.57899999999999,-2.74500000000001,0
2900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-1.4313225078483e-15,1.44359045323691e-14,-263.277315146976,-4.62737821589735,-2.76990355417502,0
3000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,2.3084860899432e-15,2.11946830320967e-14,-263.277315146976,-4.78837035329472,-2.85277714389013,0
3100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,6.04829468773471e-15,2.79534615318242e-14,-263.277315146976,-4.81600000000001,-2.86700000000003,0
3200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,9.78810328552622e-15,3.47122400315518e-14,-263.277315146976,-4.81600000000001,-2.86700000000003,0
3300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,1.35279118833177e-14,4.14710185312793e-14,-263.277315146976,-4.81600000000001,-2.86700000000004,0
3400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,1.72677204811092e-14,4.82297970310069e-14,-263.277315146976,-4.81600000000002,-2.86700000000005,0
3500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,2.10075290789007e-14,5.49885755307345e-14,-263.277315146976,-4.81600000000002,-2.86700000000006,0
3600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,2.38861411704969e-14,6.14785669333014e-14,-263.277315146976,-4.81600000000002,-2.86700000000006,0
3700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,1.68609934408471e-14,6.48775067185204e-14,-263.277315146976,-4.81600000000002,-2.86700000000006,0
3800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,9.83584571119734e-15,6.82764465037393e-14,-263.277315146976,-4.81600000000001,-2.86700000000007,0
3900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,2.81069798154754e-15,7.16753862889583e-14,-263.277315146976,-4.816,-2.86700000000007,0
4000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.21444974810227e-15,7.50743260741774e-14,-263.277315146976,-4.816,-2.86700000000008,0
4100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-1.1239597477752e-14,7.84732658593963e-14,-263.277315146976,-4.81599999999999,-2.86700000000008,0
4200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-1.82647452074019e-14,8.18722056446154e-14,-263.277315146976,-4.81599999999998,-2.86700000000008,0
4300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.52898929370517e-14,8.52711454298343e-14,-263.277315146976,-4.83386144870921,-2.84928739669677,0
4400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-3.23150406667015e-14,8.86700852150534e-14,-263.277315146976,-4.9176323671522,-2.7662145692408,0
4500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-3.69638302361966e-14,8.30930067607036e-14,-263.277315146976,-4.8725423748993,-2.81092881155824,0
4600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.40857321081437e-14,1.38475212036393e-14,-263.277315146976,-4.79042947788746,-2.89214434674399,0
4700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.63250411061783e-14,1.28308002613772e-14,-263.277315146976,-4.7064101140497,-2.97476338785112,0
4800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.81969636976508e-14,1.31955425701348e-14,-263.277315146976,4.47469572598789,-2.6145899155384,0
4900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,0.00236065735308878,0.000104839304918317,-263.277429663307,14.9399872056408,-2.19189979707411,0.000114516330995684
5000,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,24.0492994210031,1.01904272032071,-263.365913416825,1.3607005789969,-2.78804272032071,0.314644902221971
5100,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0685951805239,1.25713268256533,-263.051401176445,-4.6585951805239,-3.11822004865533,0.000132661841973913
5200,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0714210683513,1.25724266630604,-263.051221216085,-4.43334353128931,-2.97242357490301,-4.72995639597684e-05
5300,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.071791793431,1.25725709481328,-263.051197604858,-4.186791793431,-2.76317057358921,-7.09097450339868e-05
5400,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0712120513095,1.25723453141074,-263.051234527959,-4.1862120513095,-2.67726628626203,-3.39871839969419e-05
5500,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.072200989357,1.25727302057524,-263.051171543118,-4.187200989357,-2.66427302057524,-9.69714849929915e-05
5600,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0711367840376,1.25723160202444,-263.051239321558,-4.15377893081251,-2.66395968729146,-2.91934439928809e-05
5700,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0722629124963,1.25727543060277,-263.051167599246,-4.07011399094592,-2.66329098588386,-0.000100915356995301
5800,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0712471686872,1.25723589817319,-263.051232291448,-4.06792535001605,-2.58253232004044,-3.62237689728317e-05
5900,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0718716335436,1.25726020216442,-263.051192519872,-4.02528681218891,-2.58711860982987,-7.59947309916242e-05
6000,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.071576243388,1.25724870567966,-263.051211333248,-3.94275330257401,-2.66797459748008,-5.71828840065791e-05
6100,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.07131699277,1.25723861571167,-263.051227844515,-3.84634099582173,-2.7625150127108,-4.06708620062091e-05
6200,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0721719877803,1.2572718918419,-263.051173390213,-3.89715826060785,-2.71341872356147,-9.51243899862675e-05
6300,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0710860008944,1.25722962555327,-263.051242555788,-3.9480860008944,-2.66222962555327,-2.59591299709427e-05
6400,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0728485238203,1.2572982222971,-263.05113029996,-3.9498485238203,-2.6622982222971,-0.000138214643015999
6500,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0710639435964,1.25722876708575,-263.051243960529,-3.9480639435964,-2.66222876708575,-2.45543560026817e-05
6600,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0730295838762,1.25730526906484,-263.051118767764,-3.98976113186619,-2.66263914761938,-0.00014974683898572
6700,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0712126863495,1.25723455611851,-263.051234487384,-4.0632477994258,-2.663201237741,-3.40277609893747e-05
6800,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0723485193939,1.25727876237975,-263.051162146699,-3.98091232881333,-2.66254400447571,-0.000106367903981663
6900,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0715389622348,1.2572472546779,-263.051213707114,-3.9485389622348,-2.6622472546779,-5.48088939922309e-05
7000,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0715358931553,1.25724713525438,-263.051213903001,-3.93435685979136,-2.67618985139558,-5.46129970189213e-05
7100,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0720487432127,1.2572670951835,-263.051181239227,-3.83967035132882,-2.76982251386932,-8.72753760177147e-05
7200,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0711303708198,1.25723135242216,-263.05123972997,-3.90289294981033,-2.7067148164148,-2.87850210156648e-05
7300,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0727832912934,1.25729568349812,-263.051134455025,-3.91129939558398,-2.70013818094571,-0.000134059577987955
7400,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0710192540263,1.25722702777718,-263.051246806684,-3.8280192540263,-2.77856426612043,-2.17081400251118e-05
7500,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0712878845544,1.25723748282662,-263.051229698323,-3.8282878845544,-2.69741800350941,-3.88169849543374e-05
7600,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0721406722048,1.25727067306272,-263.051175384818,-3.78400410581904,-2.61536908012805,-9.31297850002011e-05
7700,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0711499249051,1.25723211346618,-263.051238484653,-3.71029679178137,-2.5149429426143,-3.00303719882322e-05
7800,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0724467574757,1.25728258577328,-263.051155889805,-3.7129873336057,-2.26551945850204,-0.000112624798020988
7900,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0711847275409,1.25723346797728,-263.051236268145,-3.7121847275409,-2.18323346797728,-3.22469450111385e-05
8000,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.072339833008,1.25727842430006,-263.05116269965,-3.713339833008,-2.18327842430006,-0.000105814953030858
8100,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0714041699714,1.25724200862212,-263.051222292205,-3.7124041699714,-2.18324200862212,-4.62233969642512e-05
8200,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0717996825199,1.2572574018461,-263.051197102181,-3.7127996825199,-2.1832574018461,-7.14124220166923e-05
8300,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0718266392004,1.25725845098316,-263.051195385169,-3.7128266392004,-2.18325845098316,-7.31294339857413e-05
8400,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0712989136526,1.25723791207092,-263.051228995782,-3.7122989136526,-2.18323791207092,-3.95195519899971e-05
8500,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0723624591545,1.25727930487891,-263.051161258165,-3.7133624591545,-2.18327930487891,-0.000107256438013792
8600,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0710700795324,1.25722900589736,-263.051243569748,-3.7120700795324,-2.18322900589736,-2.4945145980837e-05
8700,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0727976352143,1.25729624176105,-263.051133541394,-3.7137976352143,-2.18329624176105,-0.000134973209014788
8800,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0710529838906,1.25722834053901,-263.051244658537,-3.7120529838906,-2.18322834053901,-2.38563320067442e-05
8900,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0728683506712,1.25729899394698,-263.051129036891,-3.7138683506712,-2.18329899394698,-0.000139477712025382
9000,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0712144900435,1.25723462632782,-263.051234372632,-3.7122144900435,-2.18323462632782,-3.41425160286235e-05
9100,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0722933514603,1.25727661521737,-263.051165659385,-3.7132933514603,-2.18327661521737,-0.000102855218017339
9200,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0716168927085,1.25725028773051,-263.051208744079,-3.7126168927085,-2.18325028773051,-5.97721949588959e-05
9300,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0712283205967,1.25723516461225,-263.051233491828,-3.7122283205967,-2.18323516461225,-3.50233490280516e-05
9400,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0720493026984,1.25726711698566,-263.051181203956,-3.7130493026984,-2.18326711698566,-8.73106470180574e-05
9500,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0714844163542,1.25724513179771,-263.051217181527,-3.7124844163542,-2.18324513179771,-5.13343089778573e-05
9600,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0715568846224,1.25724795223184,-263.051212565911,-3.7125568846224,-2.18324795223184,-5.59501560246645e-05
9700,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0719640808596,1.25726380018049,-263.051186631731,-6.25469736168063,-2.11394991934264,-8.1882871995731e-05
9800,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0711624064403,1.25723259924275,-263.051237689671,-15.4557973464972,-1.86297991223564,-3.08253769958355e-05
9900,30.0,0.0,-263.27731514697575,1.0,-6.0,7.0,1.0,-6.0,7.0,30.0710122849343,1.25722675653969,-263.051247250501,-24.6575488842272,-1.61203526336332,-2.12643140002911e-05
10000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,5.99960192373991,0.263588998981504,-263.501193451938,-6.22956038835664,-0.545150071633927,0.223878304962
10100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,0.00339815967609714,0.000150916113182304,-263.277479998347,-0.589619805589976,-0.447421686246912,0.000164851371039276
10200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00131080003242057,-5.82148115794095e-05,-263.277251540686,-0.834400187399887,-0.449309104410541,-6.36062899843637e-05
10300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000465449455872076,-2.0671353561148e-05,-263.2772925619,-0.853274900034179,-0.391749175585474,-2.25854889777111e-05
10400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00158016605431992,-7.01778349942777e-05,-263.277238469039,-0.791239743409584,-0.351360595960401,-7.66779369882897e-05
10500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000664379352271457,-2.9506162825806e-05,-263.277282908835,-0.791461080957654,-0.434040716956092,-3.2238983010302e-05
10600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00109002820921681,-4.8409952450312e-05,-263.27726225395,-0.858258250415032,-0.449517541968762,-5.28930259520166e-05
10700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00103728540388563,-4.60675618570702e-05,-263.277264813159,-0.909962714596114,-0.449953932438143,-5.03338170005918e-05
10800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000631330186302322,-2.80383924064527e-05,-263.277284512588,-0.910368669813698,-0.449971961607594,-3.06351479935074e-05
10900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00152960950740056,-6.79325401735645e-05,-263.277240922152,-0.909470390492599,-0.449932067459826,-7.42248240044319e-05
11000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000421308179209251,-1.87109672659056e-05,-263.277294703815,-0.910578691820791,-0.449981289032734,-2.04434990109803e-05
11100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00195151556353592,-8.6670144673036e-05,-263.27722044795,-0.908926769121547,-0.464397452330456,-9.46990259649283e-05
11200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000422525924946996,-1.87650491409582e-05,-263.27729464473,-0.909748440886718,-0.54863618436278,-2.05025860395835e-05
11300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00194824013817211,-8.65246999488591e-05,-263.27722060635,-0.908567686401742,-0.446122958800435,-9.45406259802439e-05
11400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00062095950562648,-2.75778131204672e-05,-263.277285015825,-0.910379040494374,-0.33097242218688,-3.01318860351785e-05
11500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00133799697895183,-5.94227052701402e-05,-263.277250220191,-0.909662003021048,-0.33094057729473,-6.49267850008073e-05
11600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00107083462958089,-4.75575424491066e-05,-263.277263185102,-0.909929165370419,-0.403219217288842,-5.19618739645011e-05
11700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000675959190580552,-3.00204493685897e-05,-263.277282346768,-0.874502411406683,-0.413541203886832,-3.28010789871769e-05
11800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00173063778967846,-7.68606021150579e-05,-263.277231165824,-0.794023798222955,-0.332724260766665,-8.3981151988155e-05
11900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000361917505302538,-1.6073332585872e-05,-263.277297585641,-0.884435362217357,-0.423337092487068,-1.75615849684618e-05
12000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000936278105957435,-4.15816484597971e-05,-263.277269714784,-0.910063721894043,-0.391015100169191,-4.54338639883645e-05
12100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00119743569013586,-5.31801128738714e-05,-263.277257041657,-0.909802564309864,-0.352372832762627,-5.81053189989689e-05
12200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000529390574515533,-2.35110880904414e-05,-263.2772894591,-0.910470609425485,-0.43422555178699,-2.56884100053867e-05
12300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00187114922933572,-8.31009636427004e-05,-263.277224347188,-0.909128850770664,-0.382320852494775,-9.0799787983542e-05
12400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000316468426784084,-1.40548640907386e-05,-263.277299791027,-0.910683531573216,-0.363654366398767,-1.53561399542923e-05
12500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023354692838603,-0.000103722276019334,-263.277201814098,-0.90866453071614,-0.448213226914788,-0.000113332877958783
12600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000336215688164875,-1.49318722775458e-05,-263.277298832809,-0.910663784311835,-0.449985068127722,-1.6314382037308e-05
12700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00220735496362165,-9.8032456961959e-05,-263.277208031989,-0.994801634506234,-0.407620237425504,-0.000107114986974466
12800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000478794315739013,-2.12640204753262e-05,-263.277291914355,-1.14860951488976,-0.322469940525281,-2.32330580161033e-05
12900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000325552443085248,-1.44582998532129e-05,-263.277299350239,-1.15031644649103,-0.137587668540554,-1.57969390102153e-05
13000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000756602324822315,-3.36019353365221e-05,-263.277278433815,-1.14917619021603,-0.221964085702838,-3.67142529853481e-05
13100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00135232571603136,-6.00590431072494e-05,-263.277249525501,-1.14742024126359,-0.360004470382128,-6.56214749596984e-05
13200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000423810684839918,-1.88221073042337e-05,-263.277294582392,-1.14765398320706,-0.442723704756633,-2.05649259896745e-05
13300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00209598500414083,-9.30863239569678e-05,-263.277213436378,-1.14590401499586,-0.451906913676043,-0.000101710597959936
13400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000344260634417472,-1.52891610354152e-05,-263.277298442447,-1.18542812976584,-0.452302125884345,-1.67047550121424e-05
13500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00250362461312735,-0.000111190370352268,-263.277193653526,-1.26449637538687,-0.452888809629648,-0.000121493449967147
13600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000427104005391226,-1.89683724870686e-05,-263.277294422503,-1.26657289599461,-0.452981031627513,-2.07248209562749e-05
13700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.00210707314087963,-9.35787492488688e-05,-263.277212898743,-1.21459168251258,-0.452483721718427,-0.00010224823296312
13800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000661763715876282,-2.9390007108478e-05,-263.277283035542,-1.16169628827722,-0.452091265891993,-3.21122690252196e-05
13900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-0.000351255285911546,-1.55998047927031e-05,-263.277298103042,-1.25289290192402,-0.452868804877644,-1.70441689988365e-05
