time,target_x,target_y,target_z,theta1_cmd,theta2_cmd,theta3_cmd,theta1_meas,theta2_meas,theta3_meas,sim_x,sim_y,sim_z,error_x,error_y,error_z
3800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.85453102317486e-14,2.93814412953157e-14,-263.277315146976,-1.97199999999997,-1.65100000000003,0
3900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.07597746392162e-14,2.50769327690099e-14,-263.277315146976,-1.97199999999996,-1.65100000000003,0
4000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-5.29742390466838e-14,2.0772424242704e-14,-263.277315146976,-1.97199999999995,-1.65100000000002,0
4100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-6.51887034541514e-14,1.64679157163982e-14,-263.277315146976,-1.97199999999993,-1.65100000000002,0
4200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-7.41787987880177e-14,1.27501254177752e-14,-263.277315146976,-1.97199999999993,-1.65100000000001,0
4300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-5.95235209154751e-14,1.33349354554926e-14,-263.277315146976,-1.97199999999994,-1.65100000000001,0
4400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.48682430429324e-14,1.391974549321e-14,-263.277315146976,-1.97199999999996,-1.65100000000001,0
4500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-3.02129651703898e-14,1.45045555309274e-14,-263.277315146976,-1.97199999999997,-1.65100000000001,0
4600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-1.55576872978472e-14,1.50893655686448e-14,-263.277315146976,0.468651790299228,-1.76791788453516,0
4700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-9.02409425304411e-16,1.56741756063622e-14,-263.277315146976,8.28673884272441,-2.14243841340137,0
4800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,1.37528684472382e-14,1.62589856440796e-14,-263.277315146976,16.1048258951496,-2.51695894226759,0
4900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,0.0173463211487694,-3.88805658024581e-08,-263.278340019792,23.905566626426,-2.89147943225322,0.00102487281600361
5000,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,29.6437334846114,-0.0780784145857931,-263.394681001381,2.0972665153886,-3.18792158541421,0.480261297298
5100,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0780136155673,-0.125796861022335,-262.914613193321,-5.24428116803827,-3.13942387471272,0.000193489238995426
5200,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0814709793837,-0.125822156664531,-262.914340660905,-5.10290752951128,-3.13818568057503,-7.90431769814859e-05
5300,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0810876284681,-0.125819351751588,-262.914370881395,-5.00498067053762,-3.1373730267532,-4.88234130102683e-05
5400,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0814394639215,-0.125821926076595,-262.914343145261,-5.08951714348294,-3.13807788635669,-7.65606059758284e-05
5500,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0813625701085,-0.125821363454006,-262.914349207043,-5.1013625701085,-3.20759428314535,-7.04985519632828e-05
5600,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0811323275643,-0.125819678808156,-262.914367357636,-5.13360064996926,-3.16138535343505,-5.23472809845771e-05
5700,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0817277278319,-0.125824035278762,-262.914320420318,-5.21812592803782,-2.91375317568393,-9.9283763972835e-05
5800,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0809339628619,-0.125818227414619,-262.914382995101,-5.06166240860357,-2.81869917567254,-3.67093920203843e-05
5900,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0820133123841,-0.125826124886737,-262.914297906433,-4.9850133123841,-2.77917387511326,-0.00012179764900111
6000,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0809100965853,-0.125818052790289,-262.914384876516,-4.9839100965853,-2.77918194720971,-3.48279359627668e-05
6100,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0819527665136,-0.125825681867844,-262.914302679633,-4.9849527665136,-2.77917431813216,-0.00011702444896855
6200,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0810626998003,-0.125819169353258,-262.914372846556,-5.05069413539892,-2.8463721942756,-4.68581950485714e-05
6300,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0814905068279,-0.125822299544297,-262.914339121461,-5.0747050705637,-2.87015036976911,-8.05826209671068e-05
6400,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0814001323161,-0.125821638285373,-262.91434624597,-4.99216354434687,-2.78700701250197,-7.3459754958094e-05
6500,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0810452027437,-0.125819041329807,-262.9143742259,-4.9840452027437,-2.77918095867019,-4.54788119554905e-05
6600,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0819969945593,-0.125826005484109,-262.914299192906,-4.9849969945593,-2.77917399451589,-0.000120511175964566
6700,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0808574800367,-0.125817667808635,-262.914389024334,-4.9838574800367,-2.77918233219136,-3.0680034967645e-05
6800,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0826525388462,-0.125830802158307,-262.914247512117,-4.9856525388462,-2.77916919784169,-0.000172191965987167
6900,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0808613663579,-0.125817696245483,-262.914388717947,-4.98427281989702,-2.72980787906023,-3.09864279870453e-05
7000,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0826942026565,-0.125831107023342,-262.914244227377,-4.98657348555221,-2.67365494549153,-0.000175476704953326
7100,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0810354208336,-0.125818969768703,-262.914374996855,-4.98413839038377,-2.76682468421085,-4.47078360252817e-05
7200,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0819316639406,-0.125825527478941,-262.914304342967,-4.9849316639406,-2.77917447252106,-0.000115361114978896
7300,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0813897815096,-0.125821562588249,-262.914347061363,-4.9843897815096,-2.77917843741175,-7.26443259964071e-05
7400,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0812174091751,-0.125820301337102,-262.914360650396,-4.9842174091751,-2.7791796986629,-5.90547479646375e-05
7500,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.081902003628,-0.125825310485363,-262.914306680735,-4.984902003628,-2.77917468951464,-0.000113023346955288
7600,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.080876693812,-0.125817808391725,-262.914387509668,-4.98426248877276,-2.73288679631734,-3.21947299539715e-05
7700,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0825501167043,-0.125830052719182,-262.914255586763,-4.98647622768049,-2.66803663013781,-0.000164117319002344
7800,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0807969197169,-0.125817224705016,-262.914393798352,-4.98402741278026,-2.75152360769284,-2.59059349900781e-05
7900,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0810292069541,-0.125818924291785,-262.914375486855,-4.92188213786726,-2.7159895180653,-4.42178229604906e-05
8000,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0819212738248,-0.125825451435545,-262.914305162283,-4.89852770551035,-2.6584462688285,-0.000114541799007384
8100,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.080910394166,-0.125818054965608,-262.914384853058,-4.98148681314125,-2.65915341519252,-3.48513939911754e-05
8200,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0821793169768,-0.12582733953708,-262.914284819381,-4.82867704733874,-2.50034684234051,-0.000134884700969451
8300,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0809580183125,-0.125818403419961,-262.914381098769,-4.66210672785497,-2.41811204249864,-3.86057669743423e-05
8400,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0820336639261,-0.125826273814378,-262.914296301626,-4.51683178969365,-2.4162879804002,-0.000123402455983523
8500,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.081188662105,-0.125820090996566,-262.914362916586,-4.60101525722613,-2.41772321312312,-5.67884779911765e-05
8600,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0814978745975,-0.125822353471842,-262.914338540239,-4.57420294109653,-2.41726512663739,-8.11638429922823e-05
8700,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0816245423823,-0.12582328029324,-262.914328554444,-4.5096245423823,-2.41617671970676,-9.11496379671917e-05
8800,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0810287197066,-0.125818920730611,-262.914375525158,-4.5090287197066,-2.41618107926939,-4.41795190226912e-05
8900,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0821618574232,-0.125827211826675,-262.914286195055,-4.5101618574232,-2.41617278817332,-0.000133509026966294
9000,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.080826875032,-0.125817443878123,-262.914391436934,-4.508826875032,-2.41618255612188,-2.82673919969056e-05
9100,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0825504308493,-0.125830055002326,-262.914255561967,-4.5105504308493,-2.41616994499767,-0.000164142114954302
9200,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0808224928329,-0.125817411813127,-262.914391782404,-4.5088224928329,-2.41618258818687,-2.79219160006505e-05
9300,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0825475824361,-0.125830034177214,-262.914255786216,-4.5105475824361,-2.41616996582279,-0.000163917865961594
9400,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.0809862173554,-0.12581860974208,-262.914378875791,-4.5089862173554,-2.41618139025792,-4.08287990012468e-05
9500,35.0,0.0,-263.27731514697575,1.0,-7.0,9.0,1.0,-7.0,9.0,37.08195670372,-0.125825710725079,-262.914302368189,-4.50995670372,-2.41617428927492,-0.000117335892980464
10100,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,0.00250159870068712,35.032875453467,-263.957048173508,-1.26950159870069,0.538124546532998,0.000253111825998076
10200,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000349099383311302,35.0355743438516,-263.956759736087,-1.26665090061669,0.535425656148398,-3.53260319911897e-05
10300,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000903775326048036,35.0360994816718,-263.956703606251,-1.3222916393303,0.477276406689064,-9.14554310043059e-05
10400,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000370918208752534,35.0355950007608,-263.956757528201,-1.38462908179125,0.414404999239203,-3.7533974989401e-05
10500,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000992208913924288,35.0361832059093,-263.956694657137,-1.38400779108608,0.4138167940907,-0.000100404544980393
10600,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000446180146798436,35.0356662547805,-263.956749912262,-1.3845538198532,0.414333745219501,-4.51501339853166e-05
10700,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000782559432643477,35.0359847208805,-263.95671587264,-1.38421744056736,0.414015279119504,-7.91890419691299e-05
10800,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000662317119917856,35.0358708818258,-263.956728040598,-1.38433768288008,0.414129118174202,-6.70226579586597e-05
10900,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000463179736231081,35.0356823490919,-263.956748192009,-1.38453682026377,0.414317650908103,-4.68704429863465e-05
11000,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.00102622298935762,35.0362154086327,-263.956691214903,-1.38397377701064,0.413784591367303,-0.000103846778984007
11100,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000311695104093974,35.0355389314588,-263.956763521095,-1.38468830489591,0.4144610685412,-3.15409349695983e-05
11200,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.00139611008503722,35.0365655981392,-263.956653783057,-1.38360388991496,0.413434401860805,-0.000141278624994357
11300,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000306401910143648,35.0355339201427,-263.956764056696,-1.38577239019262,0.543381736137718,-3.10053230236917e-05
11400,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.00143788141871319,35.0366051450265,-263.956649555973,-1.38509070383321,0.596060792577774,-0.000145505708985638
11500,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000420697668595286,35.0356421293172,-263.956752490744,-1.38474118754996,0.433703154299749,-4.25715729761578e-05
11600,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.00098701448180046,35.0361782880947,-263.956695182708,-1.3840129855182,0.4138217119053,-9.98789739696804e-05
11700,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000662053704727871,35.0358706324346,-263.956728066858,-1.34916035482536,0.486288529554962,-6.69963970381104e-05
11800,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.00052370632012233,35.0357396524577,-263.956742067095,-1.26761927256429,0.653967057522991,-5.29955710248942e-05
11900,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.00104521060576328,35.0362333851018,-263.956689293186,-1.35724745395329,0.468550892725787,-0.000105768495984648
12000,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000302221982221963,35.0355299628092,-263.956764479684,-1.38469777801778,0.414470037190803,-3.05823259623139e-05
12100,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.00157036035397508,35.0367305690674,-263.956636149097,-1.42735643037158,0.456464108479395,-0.000158912584993232
12200,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000258311003764774,35.0354883902185,-263.956768923106,-1.59606624012285,0.622314085056004,-2.6138815030663e-05
12300,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000422268336208073,35.0356436163455,-263.95675233192,-1.55408054339651,0.722645873318413,-4.27304020149677e-05
12400,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.00114363730087511,35.0363265702915,-263.956679332887,-1.50585636269912,0.770673429708502,-0.000115728794980896
12500,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000300072467345507,35.0355279277639,-263.956764697207,-1.50669992753265,0.771472072236101,-3.03647980217647e-05
12600,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.00147298817095972,35.0366383822536,-263.956646003146,-1.50552701182904,0.770361617746403,-0.000149058536010216
12700,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000316378936984704,35.0355433658677,-263.956763047115,-1.50668362106302,0.816785589725434,-3.20149260346625e-05
12800,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.00145093625792588,35.0366175046707,-263.956648234229,-1.51260938318731,0.890263834498285,-0.000146827452965681
12900,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000470334771326693,35.0356891231065,-263.956747467849,-1.60594186705137,0.889640083585554,-4.75946269489214e-05
13000,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000972132290274305,35.036164198435,-263.956696688174,-1.56005918802141,0.889927712147994,-9.83735079671533e-05
13100,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000784688023372136,35.0359867361267,-263.956715656735,-1.50621531197663,0.891013263873297,-7.94049469732272e-05
13200,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000503344944472471,35.0357203753925,-263.956744127367,-1.50649665505553,0.891279624607499,-5.0935224010118e-05
13300,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.00120602326755273,35.0363856340269,-263.95667301855,-1.50579397673245,0.814384548336925,-0.00012204313196662
13400,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000283036780007733,35.0355117992798,-263.956766421037,-1.50671696321999,0.810813177484249,-2.86409319869563e-05
13500,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000913006755475552,35.0361082215152,-263.956702671578,-1.50775235047507,0.89086378928765,-9.23901039868724e-05
13600,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000760370757821967,35.0359637138324,-263.956718117619,-1.59159169014469,0.889601797749066,-7.69440629824203e-05
13700,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000316680476624976,35.0355436513537,-263.95676301661,-1.57665073322917,0.890280425726871,-3.20454319648888e-05
13800,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.00136313202632959,35.0365343762917,-263.956657119812,-1.50563686797367,0.890465623708302,-0.000137941869979841
13900,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000494346910448909,35.0357118565357,-263.95674503804,-1.50650565308955,0.891288143464301,-5.00245189982707e-05
14000,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000868980848811195,35.0360665401199,-263.95670712656,-1.50613101915119,0.890933459880102,-8.79351219964519e-05
14100,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000855993158938365,35.0360542440654,-263.956708441103,-1.50644334680223,0.926567211313369,-8.66205789975538e-05
14200,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000317790655986856,35.0355447024143,-263.956762904272,-1.50768031958556,1.01000364531478,-3.21577720114874e-05
14300,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.00130876837861461,35.0364829076729,-263.956662621339,-1.5059969938634,0.843594268169298,-0.000132440343008966
14400,0.0,35.0,-263.27731514697575,10.0,-3.0,-3.0,10.0,-3.0,-3.0,-0.000511231662994042,35.0357278421275,-263.956743329442,-1.50648876833701,0.817454646699169,-5.17331779974484e-05
